时间,电压传感器值,电流传感器值,位移传感器值
  20:45:13 ,24,94,0
  20:45:13 ,22,96,0
  20:45:13 ,24,94,0
  20:45:13 ,22,98,0
  20:45:12 ,20,99,0
  20:45:12 ,20,99,0
  20:45:12 ,21,97,0
  20:45:12 ,20,95,0
  20:45:12 ,22,96,0
  20:45:11 ,23,96,0
  20:45:11 ,23,93,0
  20:45:11 ,28,90,0
  20:45:11 ,24,95,0
  20:45:11 ,23,96,0
  20:45:10 ,21,98,0
  20:45:10 ,23,97,0
  20:45:10 ,21,98,0
  20:45:10 ,22,96,0
  20:45:10 ,21,95,0
  20:45:09 ,24,95,0
  20:45:09 ,30,88,0
  20:45:09 ,29,88,0
  20:45:09 ,29,90,0
  20:45:09 ,24,94,0
  20:45:08 ,25,93,0
  20:45:08 ,27,92,0
  20:45:08 ,24,93,0
  20:45:08 ,22,98,0
  20:45:08 ,22,98,0
  20:45:07 ,23,95,0
  20:45:07 ,24,94,0
  20:45:07 ,24,94,0
  20:45:07 ,26,92,0
  20:45:07 ,22,95,0
  20:45:06 ,22,96,0
  20:45:06 ,26,91,0
  20:45:06 ,27,90,0
  20:45:06 ,26,93,0
  20:45:06 ,24,95,0
  20:45:05 ,23,96,0
  20:45:05 ,21,97,0
  20:45:05 ,22,97,0
  20:45:05 ,24,96,0
  20:45:05 ,20,97,0
  20:45:04 ,26,92,0
  20:45:04 ,24,94,0
  20:45:04 ,25,93,0
  20:45:04 ,23,96,0
  20:45:04 ,19,98,0
  20:45:03 ,27,89,0
  20:45:03 ,27,91,0
  20:45:03 ,21,97,0
  20:45:03 ,20,98,0
  20:45:03 ,21,97,0
  20:45:02 ,21,96,0
  20:45:02 ,22,96,0
  20:45:02 ,22,96,0
  20:45:02 ,26,93,0
  20:45:02 ,21,98,0
  20:45:01 ,24,92,0
  20:45:01 ,28,89,0
  20:45:01 ,28,88,0
  20:45:01 ,29,89,0
  20:45:01 ,27,93,0
  20:45:00 ,21,95,0
  20:45:00 ,24,93,0
  20:45:00 ,26,92,0
  20:45:00 ,25,91,0
  20:45:00 ,29,88,0
  20:44:59 ,23,92,0
  20:44:59 ,26,90,0
  20:44:59 ,28,90,0
  20:44:59 ,25,90,0
  20:44:59 ,26,91,0
  20:44:58 ,25,92,0
  20:44:58 ,21,97,0
  20:44:58 ,24,93,0
  20:44:58 ,25,92,0
  20:44:58 ,24,92,0
  20:44:57 ,25,92,0
  20:44:57 ,29,87,0
  20:44:57 ,30,87,0
  20:44:57 ,28,89,0
  20:44:57 ,27,90,0
  20:44:56 ,25,91,0
  20:44:56 ,23,94,0
  20:44:56 ,21,95,0
  20:44:56 ,29,87,0
  20:44:56 ,27,92,0
  20:44:55 ,25,93,0
  20:44:55 ,23,92,0
  20:44:55 ,28,87,0
  20:44:55 ,33,85,0
  20:44:55 ,26,89,0
  20:44:54 ,30,86,0
  20:44:54 ,24,93,0
  20:44:54 ,26,91,0
  20:44:54 ,23,94,0
  20:44:54 ,27,89,0
  20:44:53 ,25,92,0
  20:44:53 ,24,91,0
  20:44:53 ,28,90,0
  20:44:53 ,28,89,0
  20:44:53 ,26,92,0
  20:44:52 ,24,94,0
  20:44:52 ,20,96,0
  20:44:52 ,24,93,0
  20:44:52 ,24,93,0
  20:44:52 ,27,92,0
  20:44:51 ,28,88,0
  20:44:51 ,27,92,0
  20:44:51 ,25,91,0
  20:44:51 ,27,90,0
  20:44:51 ,28,90,0
  20:44:50 ,28,90,0
  20:44:50 ,27,89,0
  20:44:50 ,23,93,0
  20:44:50 ,23,92,0
  20:44:50 ,26,90,0
  20:44:49 ,26,90,0
  20:44:49 ,28,89,0
  20:44:49 ,25,91,0
  20:44:49 ,27,92,0
  20:44:49 ,26,93,0
  20:44:48 ,24,92,0
  20:44:48 ,29,88,0
  20:44:48 ,29,87,0
  20:44:48 ,25,93,0
  20:44:48 ,25,91,0
  20:44:47 ,27,90,0
  20:44:47 ,27,91,0
  20:44:47 ,28,90,0
  20:44:47 ,24,93,0
  20:44:47 ,24,92,0
  20:44:46 ,29,87,0
  20:44:46 ,31,87,0
  20:44:46 ,23,95,0
  20:44:46 ,23,95,0
  20:44:46 ,25,90,0
  20:44:45 ,29,90,0
  20:44:45 ,26,89,0
  20:44:45 ,29,89,0
  20:44:45 ,21,96,0
  20:44:45 ,25,94,0
  20:44:44 ,23,94,0
  20:44:44 ,21,96,0
  20:44:44 ,25,93,0
  20:44:44 ,20,97,0
  20:44:44 ,24,94,0
  20:44:43 ,27,91,0
  20:44:43 ,22,96,0
  20:44:43 ,23,94,0
  20:44:43 ,25,93,0
  20:44:43 ,23,94,0
  20:44:42 ,23,95,0
  20:44:42 ,21,95,0
  20:44:42 ,27,90,0
  20:44:42 ,21,94,0
  20:44:42 ,28,91,0
  20:44:41 ,25,91,0
  20:44:41 ,22,95,0
  20:44:41 ,23,97,0
  20:44:41 ,22,95,0
  20:44:41 ,19,96,0
  20:44:40 ,28,88,0
  20:44:40 ,29,87,0
  20:44:40 ,27,91,0
  20:44:40 ,26,92,0
  20:44:40 ,24,94,0
  20:44:39 ,22,97,0
  20:44:39 ,23,94,0
  20:44:39 ,30,90,0
  20:44:39 ,30,88,0
  20:44:39 ,23,94,0
  20:44:38 ,29,88,0
  20:44:38 ,29,88,0
  20:44:38 ,26,92,0
  20:44:38 ,27,90,0
  20:44:38 ,29,89,0
  20:44:37 ,29,92,0
  20:44:37 ,25,93,0
  20:44:37 ,25,93,0
  20:44:37 ,30,88,0
  20:44:37 ,27,88,0
  20:44:36 ,25,93,0
  20:44:36 ,28,90,0
  20:44:36 ,23,95,0
  20:44:36 ,29,90,0
  20:44:36 ,25,92,0
  20:44:35 ,28,89,0
  20:44:35 ,30,88,0
  20:44:35 ,31,86,0
  20:44:35 ,29,88,0
  20:44:35 ,24,94,0
  20:44:34 ,29,90,0
  20:44:34 ,31,87,0
  20:44:34 ,28,90,0
  20:44:34 ,28,91,0
  20:44:34 ,27,92,0
  20:44:33 ,24,95,0
  20:44:33 ,23,96,0
  20:44:33 ,27,90,0
  20:44:33 ,27,92,0
  20:44:33 ,25,94,0
  20:44:32 ,30,90,0
  20:44:32 ,24,94,0
  20:44:32 ,33,86,0
  20:44:32 ,37,81,0
  20:44:32 ,26,91,0
  20:44:31 ,33,88,0
  20:44:31 ,20,97,0
  20:44:31 ,36,78,0
  20:44:31 ,36,83,0
  20:44:31 ,20,86,0
  20:44:30 ,67,0,0
  20:44:30 ,67,3,0
  20:44:30 ,43,83,0
  20:44:30 ,8,92,0
  20:44:30 ,67,0,0
  20:44:29 ,67,0,0
  20:44:29 ,67,0,0
  20:44:29 ,67,0,0
  20:44:29 ,67,0,0
  20:44:29 ,67,0,0
  20:44:28 ,67,0,0
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
