时间,电压传感器值,电流传感器值,位移传感器值,
  21:01:34 ,67,0,0,
  21:01:34 ,67,0,0,
  21:01:34 ,67,0,0,
  21:01:33 ,67,0,0,
  21:01:33 ,67,0,0,
  21:01:33 ,68,0,0,
  21:01:33 ,68,0,0,
  21:01:33 ,67,0,0,
  21:01:32 ,67,0,0,
  21:01:32 ,67,0,0,
  21:01:32 ,67,0,0,
  21:01:32 ,67,0,0,
  21:01:32 ,67,0,0,
  21:01:31 ,67,0,0,
  21:01:31 ,67,0,0,
  21:01:31 ,67,0,0,
  21:01:31 ,68,0,0,
  21:01:31 ,68,0,0,
  21:01:30 ,68,0,0,
  21:01:30 ,68,0,0,
  21:01:30 ,68,0,0,
  21:01:30 ,67,0,0,
  21:01:30 ,68,0,0,
  21:01:29 ,68,0,0,
  21:01:29 ,67,0,0,
  21:01:29 ,67,0,0,
  21:01:29 ,67,0,0,
  21:01:29 ,67,0,0,
  21:01:28 ,67,0,0,
  21:01:28 ,68,0,0,
  21:01:28 ,68,0,0,
  21:01:28 ,67,0,0,
  21:01:28 ,67,0,0,
  21:01:27 ,67,0,0,
  21:01:27 ,67,0,0,
  21:01:27 ,67,0,0,
  21:01:27 ,67,0,0,
  21:01:27 ,67,0,0,
  21:01:26 ,67,0,0,
  21:01:26 ,67,0,0,
  21:01:26 ,67,0,0,
  21:01:26 ,67,0,0,
  21:01:26 ,67,0,0,
  21:01:25 ,67,0,0,
  21:01:25 ,67,0,0,
  21:01:25 ,67,0,0,
  21:01:25 ,67,0,0,
  21:01:25 ,67,0,0,
  21:01:24 ,67,0,0,
  21:01:24 ,67,2,0,
  21:01:24 ,46,54,0,
  21:01:24 ,26,96,0,
  21:01:24 ,27,96,0,
  21:01:23 ,25,98,0,
  21:01:23 ,21,100,0,
  21:01:23 ,25,98,0,
  21:01:23 ,25,97,0,
  21:01:23 ,23,99,0,
  21:01:22 ,21,99,0,
  21:01:22 ,24,98,0,
  21:01:22 ,26,96,0,
  21:01:22 ,22,100,0,
  21:01:22 ,24,97,0,
  21:01:21 ,30,91,0,
  21:01:21 ,31,90,0,
  21:01:21 ,29,92,0,
  21:01:21 ,28,93,0,
  21:01:21 ,27,96,0,
  21:01:20 ,25,98,0,
  21:01:20 ,26,95,0,
  21:01:20 ,32,90,0,
  21:01:20 ,30,91,0,
  21:01:20 ,31,91,0,
  21:01:19 ,27,96,0,
  21:01:19 ,22,99,0,
  21:01:19 ,23,98,0,
  21:01:19 ,24,99,0,
  21:01:19 ,23,101,0,
  21:01:18 ,24,99,0,
  21:01:18 ,21,101,0,
  21:01:18 ,23,99,0,
  21:01:18 ,24,99,0,
  21:01:18 ,21,100,0,
  21:01:17 ,23,100,0,
  21:01:17 ,20,101,0,
  21:01:17 ,24,99,0,
  21:01:17 ,23,99,0,
  21:01:17 ,22,100,0,
  21:01:16 ,20,100,0,
  21:01:16 ,23,98,0,
  21:01:16 ,21,100,0,
  21:01:16 ,22,100,0,
  21:01:16 ,21,100,0,
  21:01:15 ,24,99,0,
  21:01:15 ,21,101,0,
  21:01:15 ,24,98,0,
  21:01:15 ,25,97,0,
  21:01:15 ,24,99,0,
  21:01:14 ,21,99,0,
  21:01:14 ,24,98,0,
  21:01:14 ,24,99,0,
  21:01:14 ,22,100,0,
  21:01:14 ,23,99,0,
  21:01:13 ,23,100,0,
  21:01:13 ,19,103,0,
  21:01:13 ,20,102,0,
  21:01:13 ,24,99,0,
  21:01:13 ,23,100,0,
  21:01:12 ,20,101,0,
  21:01:12 ,25,98,0,
  21:01:12 ,24,99,0,
  21:01:12 ,23,100,0,
  21:01:12 ,24,99,0,
  21:01:11 ,21,101,0,
  21:01:11 ,20,102,0,
  21:01:11 ,24,99,0,
  21:01:11 ,25,97,0,
  21:01:11 ,25,99,0,
  21:01:10 ,21,102,0,
  21:01:10 ,24,99,0,
  21:01:10 ,20,103,0,
  21:01:10 ,21,102,0,
  21:01:10 ,25,98,0,
  21:01:09 ,23,100,0,
  21:01:09 ,22,101,0,
  21:01:09 ,24,99,0,
  21:01:09 ,23,100,0,
  21:01:09 ,25,98,0,
  21:01:08 ,20,101,0,
  21:01:08 ,21,102,0,
  21:01:08 ,25,99,0,
  21:01:08 ,23,99,0,
  21:01:08 ,22,101,0,
  21:01:07 ,22,101,0,
  21:01:07 ,21,102,0,
  21:01:07 ,23,100,0,
  21:01:07 ,20,100,0,
  21:01:07 ,22,99,0,
  21:01:06 ,24,98,0,
  21:01:06 ,26,98,0,
  21:01:06 ,24,99,0,
  21:01:06 ,24,100,0,
  21:01:06 ,30,91,0,
  21:01:05 ,27,93,0,
  21:01:05 ,29,94,0,
  21:01:05 ,27,95,0,
  21:01:05 ,28,95,0,
  21:01:05 ,27,95,0,
  21:01:04 ,27,94,0,
  21:01:04 ,30,93,0,
  21:01:04 ,31,93,0,
  21:01:04 ,27,95,0,
  21:01:04 ,27,95,0,
  21:01:03 ,27,98,0,
  21:01:03 ,28,94,0,
  21:01:03 ,29,94,0,
  21:01:03 ,26,94,0,
  21:01:03 ,32,91,0,
  21:01:02 ,28,94,0,
  21:01:02 ,28,94,0,
  21:01:02 ,26,97,0,
  21:01:02 ,24,99,0,
  21:01:02 ,25,96,0,
  21:01:01 ,28,94,0,
  21:01:01 ,28,95,0,
  21:01:01 ,24,99,0,
  21:01:01 ,24,99,0,
  21:01:01 ,28,94,0,
  21:01:00 ,29,95,0,
  21:01:00 ,26,96,0,
  21:01:00 ,25,97,0,
  21:01:00 ,26,96,0,
  21:01:00 ,23,100,0,
  21:00:59 ,23,98,0,
  21:00:59 ,27,96,0,
  21:00:59 ,27,96,0,
  21:00:59 ,25,99,0,
  21:00:59 ,25,98,0,
  21:00:58 ,23,99,0,
  21:00:58 ,23,99,0,
  21:00:58 ,23,99,0,
  21:00:58 ,28,95,0,
  21:00:58 ,27,95,0,
  21:00:57 ,26,96,0,
  21:00:57 ,26,97,0,
  21:00:57 ,24,99,0,
  21:00:57 ,23,100,0,
  21:00:57 ,24,98,0,
  21:00:56 ,25,97,0,
  21:00:56 ,23,99,0,
  21:00:56 ,26,97,0,
  21:00:56 ,25,97,0,
  21:00:56 ,24,97,0,
  21:00:55 ,26,95,0,
  21:00:55 ,28,94,0,
  21:00:55 ,29,94,0,
  21:00:55 ,28,95,0,
  21:00:55 ,25,98,0,
  21:00:54 ,25,98,0,
  21:00:54 ,22,100,0,
  21:00:54 ,27,95,0,
  21:00:54 ,29,93,0,
  21:00:54 ,30,92,0,
  21:00:53 ,27,96,0,
  21:00:53 ,28,94,0,
  21:00:53 ,25,98,0,
  21:00:53 ,23,99,0,
  21:00:53 ,25,99,0,
  21:00:52 ,22,102,0,
  21:00:52 ,22,101,0,
  21:00:52 ,22,100,0,
  21:00:52 ,22,101,0,
  21:00:52 ,24,99,0,
  21:00:51 ,23,101,0,
  21:00:51 ,23,100,0,
  21:00:51 ,24,99,0,
  21:00:51 ,23,99,0,
  21:00:51 ,25,98,0,
  21:00:50 ,25,97,0,
  21:00:50 ,26,97,0,
  21:00:50 ,25,99,0,
  21:00:50 ,24,99,0,
  21:00:50 ,25,99,0,
  21:00:49 ,24,100,0,
  21:00:49 ,25,99,0,
  21:00:49 ,23,100,0,
  21:00:49 ,25,99,0,
  21:00:49 ,25,97,0,
  21:00:48 ,27,95,0,
  21:00:48 ,25,97,0,
  21:00:48 ,26,97,0,
  21:00:48 ,28,95,0,
  21:00:48 ,27,96,0,
  21:00:47 ,27,96,0,
  21:00:47 ,23,101,0,
  21:00:47 ,27,96,0,
  21:00:47 ,26,98,0,
  21:00:47 ,26,99,0,
  21:00:46 ,23,100,0,
  21:00:46 ,24,99,0,
  21:00:46 ,25,98,0,
  21:00:46 ,21,101,0,
  21:00:46 ,24,99,0,
  21:00:45 ,30,94,0,
  21:00:45 ,25,97,0,
  21:00:45 ,27,98,0,
  21:00:45 ,28,95,0,
  21:00:45 ,26,97,0,
  21:00:44 ,27,98,0,
  21:00:44 ,21,103,0,
  21:00:44 ,22,100,0,
  21:00:44 ,21,101,0,
  21:00:44 ,23,101,0,
  21:00:43 ,23,101,0,
  21:00:43 ,24,99,0,
  21:00:43 ,27,97,0,
  21:00:43 ,25,99,0,
  21:00:43 ,28,94,0,
  21:00:42 ,27,95,0,
  21:00:42 ,26,98,0,
  21:00:42 ,26,97,0,
  21:00:42 ,27,98,0,
  21:00:42 ,25,100,0,
  21:00:41 ,24,100,0,
  21:00:41 ,22,101,0,
  21:00:41 ,25,99,0,
  21:00:41 ,24,99,0,
  21:00:41 ,27,96,0,
  21:00:40 ,28,96,0,
  21:00:40 ,25,98,0,
  21:00:40 ,26,98,0,
  21:00:40 ,24,100,0,
  21:00:40 ,26,99,0,
  21:00:39 ,22,101,0,
  21:00:39 ,23,101,0,
  21:00:39 ,24,101,0,
  21:00:39 ,25,100,0,
  21:00:39 ,22,103,0,
  21:00:38 ,26,99,0,
  21:00:38 ,23,101,0,
  21:00:38 ,28,97,0,
  21:00:38 ,28,97,0,
  21:00:38 ,24,100,0,
  21:00:37 ,27,98,0,
  21:00:37 ,25,99,0,
  21:00:37 ,24,100,0,
  21:00:37 ,24,101,0,
  21:00:37 ,26,99,0,
  21:00:36 ,24,101,0,
  21:00:36 ,23,102,0,
  21:00:36 ,24,101,0,
  21:00:36 ,28,99,0,
  21:00:36 ,25,99,0,
  21:00:35 ,29,96,0,
  21:00:35 ,23,102,0,
  21:00:35 ,26,101,0,
  21:00:35 ,24,101,0,
  21:00:35 ,29,97,0,
  21:00:34 ,28,96,0,
  21:00:34 ,29,97,0,
  21:00:34 ,25,100,0,
  21:00:34 ,24,101,0,
  21:00:34 ,28,97,0,
  21:00:33 ,32,92,0,
  21:00:33 ,30,96,0,
  21:00:33 ,25,97,0,
  21:00:33 ,33,91,0,
  21:00:33 ,39,83,0,
  21:00:32 ,25,97,0,
  21:00:32 ,32,88,0,
  21:00:32 ,40,80,0,
  21:00:32 ,35,88,0,
  21:00:32 ,33,93,0,
  21:00:31 ,30,57,0,
  21:00:31 ,68,0,0,
  21:00:31 ,68,0,0,
  21:00:31 ,67,19,0,
  21:00:31 ,7,119,0,
  21:00:30 ,11,76,0,
  21:00:30 ,68,0,0,
  21:00:30 ,68,0,0,
  21:00:30 ,68,0,0,
  21:00:30 ,68,0,0,
  21:00:29 ,68,0,0,
  21:00:29 ,68,0,0,
  21:00:29 ,68,0,0,
  21:00:29 ,68,0,0,
  21:00:29 ,68,0,0,
  21:00:28 ,68,0,0,
  21:00:28 ,68,0,0,
  21:00:28 ,68,0,0,
  21:00:28 ,68,0,0,
  21:00:28 ,68,0,0,
  21:00:27 ,68,0,0,
  21:00:27 ,68,0,0,
  21:00:27 ,68,0,0,
  21:00:27 ,68,0,0,
  21:00:27 ,68,0,0,
  21:00:26 ,68,0,0,
  21:00:26 ,68,0,0,
  21:00:26 ,68,0,0,
  21:00:26 ,68,0,0,
  21:00:26 ,68,0,0,
  21:00:25 ,68,0,0,
  21:00:25 ,68,0,0,
  21:00:25 ,68,0,0,
  21:00:25 ,68,0,0,
  21:00:25 ,68,0,0,
  21:00:24 ,68,0,0,
  21:00:24 ,68,0,0,
  21:00:24 ,68,0,0,
  21:00:24 ,68,0,0,
  21:00:24 ,68,0,0,
  21:00:23 ,68,0,0,
  21:00:23 ,68,0,0,
  21:00:23 ,68,0,0,
  21:00:23 ,68,0,0,
  21:00:23 ,68,0,0,
  21:00:22 ,68,0,0,
  21:00:22 ,68,0,0,
  21:00:22 ,68,0,0,
  21:00:22 ,68,0,0,
  21:00:22 ,68,0,0,
  21:00:21 ,68,0,0,
  21:00:21 ,68,0,0,
  21:00:21 ,68,0,0,
  21:00:21 ,68,0,0,
  21:00:21 ,68,0,0,
  21:00:20 ,68,0,0,
  21:00:20 ,68,0,0,
  21:00:20 ,68,0,0,
  21:00:20 ,68,0,0,
  21:00:20 ,68,0,0,
  21:00:19 ,68,0,0,
  21:00:19 ,68,0,0,
  21:00:19 ,68,0,0,
  21:00:19 ,68,0,0,
  21:00:19 ,68,0,0,
  21:00:18 ,68,0,0,
  21:00:18 ,68,0,0,
  21:00:18 ,68,0,0,
  21:00:18 ,68,0,0,
  21:00:18 ,68,0,0,
  21:00:17 ,68,0,0,
  21:00:17 ,68,0,0,
  21:00:17 ,68,0,0,
  21:00:17 ,68,0,0,
  21:00:17 ,68,0,0,
  21:00:16 ,68,0,0,
  21:00:16 ,68,0,0,
  21:00:16 ,68,0,0,
  21:00:16 ,68,0,0,
  21:00:16 ,68,0,0,
  21:00:15 ,68,0,0,
  21:00:15 ,68,0,0,
  21:00:15 ,68,0,0,
  21:00:15 ,68,0,0,
  21:00:15 ,68,0,0,
  21:00:14 ,68,0,0,
  21:00:14 ,68,0,0,
  21:00:14 ,68,0,0,
  21:00:14 ,68,0,0,
  21:00:14 ,68,0,0,
  21:00:13 ,68,0,0,
  21:00:13 ,68,0,0,
  21:00:13 ,68,0,0,
  21:00:13 ,68,0,0,
  21:00:13 ,68,0,0,
  21:00:12 ,68,0,0,
  21:00:12 ,68,0,0,
  21:00:12 ,68,0,0,
  21:00:12 ,68,0,0,
  21:00:12 ,68,0,0,
  21:00:11 ,68,0,0,
  21:00:11 ,68,0,0,
  21:00:11 ,68,0,0,
  21:00:11 ,68,0,0,
  21:00:11 ,68,0,0,
  21:00:10 ,68,0,0,
  21:00:10 ,68,0,0,
  21:00:10 ,68,0,0,
  21:00:10 ,68,0,0,
  21:00:10 ,68,0,0,
  21:00:09 ,68,0,0,
  21:00:09 ,68,0,0,
  21:00:09 ,68,0,0,
  21:00:09 ,68,0,0,
  21:00:09 ,68,0,0,
  21:00:08 ,68,0,0,
  21:00:08 ,68,0,0,
  21:00:08 ,68,0,0,
  21:00:08 ,68,0,0,
  21:00:08 ,68,0,0,
  21:00:07 ,68,0,0,
  21:00:07 ,68,0,0,
  21:00:07 ,68,0,0,
  21:00:07 ,68,0,0,
  21:00:07 ,68,0,0,
  21:00:06 ,68,0,0,
  21:00:06 ,68,0,0,
  21:00:06 ,68,0,0,
  21:00:06 ,68,0,0,
