时间,电压传感器值,电流传感器值,位移传感器值,
  20:34:07 ,65,0,0,
  20:34:07 ,65,0,0,
  20:34:07 ,65,0,0,
  20:34:07 ,65,0,0,
  20:34:07 ,65,0,0,
  20:34:06 ,65,0,0,
  20:34:06 ,65,0,0,
  20:34:06 ,65,0,0,
  20:34:06 ,65,0,0,
  20:34:06 ,65,0,0,
  20:34:05 ,65,0,0,
  20:34:05 ,65,0,0,
  20:34:05 ,65,0,0,
  20:34:05 ,65,0,0,
  20:34:05 ,65,0,0,
  20:34:04 ,65,0,0,
  20:34:04 ,65,0,0,
  20:34:04 ,65,0,0,
  20:34:04 ,65,0,0,
  20:34:04 ,65,0,0,
  20:34:03 ,65,0,0,
  20:34:03 ,65,0,0,
  20:34:03 ,65,0,0,
  20:34:03 ,65,0,0,
  20:34:03 ,65,0,0,
  20:34:02 ,65,0,0,
  20:34:02 ,65,0,0,
  20:34:02 ,65,0,0,
  20:34:02 ,65,0,0,
  20:34:02 ,65,0,0,
  20:34:01 ,65,0,0,
  20:34:01 ,65,0,0,
  20:34:01 ,65,0,0,
  20:34:01 ,65,0,0,
  20:34:01 ,65,0,0,
  20:34:00 ,65,0,0,
  20:34:00 ,65,0,0,
  20:34:00 ,65,0,0,
  20:34:00 ,65,0,0,
  20:34:00 ,65,0,0,
  20:33:59 ,65,0,0,
  20:33:59 ,65,0,0,
  20:33:59 ,65,0,0,
  20:33:59 ,65,0,0,
  20:33:59 ,65,0,0,
  20:33:58 ,65,0,0,
  20:33:58 ,65,0,0,
  20:33:58 ,65,0,0,
  20:33:58 ,65,0,0,
  20:33:58 ,65,0,0,
  20:33:57 ,65,0,0,
  20:33:57 ,65,0,0,
  20:33:57 ,65,0,0,
  20:33:57 ,65,0,0,
  20:33:57 ,65,0,0,
  20:33:56 ,65,0,0,
  20:33:56 ,65,0,0,
  20:33:56 ,65,0,0,
  20:33:56 ,65,0,0,
  20:33:56 ,65,0,0,
  20:33:55 ,65,0,0,
  20:33:55 ,65,0,0,
  20:33:55 ,65,0,0,
  20:33:55 ,65,0,0,
  20:33:55 ,65,0,0,
  20:33:54 ,65,0,0,
  20:33:54 ,65,0,0,
  20:33:54 ,64,11,0,
  20:33:54 ,25,94,0,
  20:33:54 ,26,92,0,
  20:33:53 ,21,95,0,
  20:33:53 ,25,94,0,
  20:33:53 ,22,97,0,
  20:33:53 ,25,92,0,
  20:33:53 ,29,89,0,
  20:33:52 ,27,90,0,
  20:33:52 ,25,91,0,
  20:33:52 ,25,94,0,
  20:33:52 ,21,93,0,
  20:33:52 ,32,66,0,
  20:33:51 ,65,0,0,
