时间,电压传感器值,电流传感器值,位移传感器值
  21:15:58 ,68,0,0
  21:15:58 ,68,0,0
  21:15:57 ,68,0,0
  21:15:57 ,68,0,0
  21:15:57 ,68,0,0
  21:15:57 ,68,0,0
  21:15:57 ,68,0,0
  21:15:56 ,68,0,0
  21:15:56 ,68,0,0
  21:15:56 ,68,0,0
  21:15:56 ,68,0,0
  21:15:56 ,68,0,0
  21:15:55 ,68,0,0
  21:15:55 ,68,0,0
  21:15:55 ,68,0,0
  21:15:55 ,68,0,0
  21:15:55 ,68,0,0
  21:15:54 ,68,0,0
  21:15:54 ,68,0,0
  21:15:54 ,68,0,0
  21:15:54 ,68,0,0
  21:15:54 ,68,0,0
  21:15:53 ,68,0,0
  21:15:53 ,68,0,0
  21:15:53 ,68,0,0
  21:15:53 ,68,0,0
  21:15:53 ,68,0,0
  21:15:52 ,68,0,0
  21:15:52 ,68,0,0
  21:15:52 ,68,0,0
  21:15:52 ,68,0,0
  21:15:52 ,68,0,0
  21:15:51 ,68,0,0
  21:15:51 ,68,0,0
  21:15:51 ,68,0,0
  21:15:51 ,68,0,0
  21:15:51 ,68,0,0
  21:15:50 ,68,0,0
  21:15:50 ,68,0,0
  21:15:50 ,68,0,0
  21:15:50 ,68,0,0
  21:15:50 ,68,0,0
  21:15:49 ,68,0,0
  21:15:49 ,68,0,0
  21:15:49 ,68,0,0
  21:15:49 ,68,0,0
  21:15:49 ,68,0,0
  21:15:48 ,68,0,0
  21:15:48 ,68,0,0
  21:15:48 ,68,0,0
  21:15:48 ,68,0,0
  21:15:48 ,68,0,0
  21:15:47 ,68,0,0
  21:15:47 ,68,0,0
  21:15:47 ,68,0,0
  21:15:47 ,68,0,0
  21:15:47 ,68,0,0
  21:15:46 ,68,0,0
  21:15:46 ,68,0,0
  21:15:46 ,68,0,0
  21:15:46 ,68,0,0
  21:15:46 ,68,0,0
  21:15:45 ,68,0,0
  21:15:45 ,68,0,0
  21:15:45 ,68,0,0
  21:15:45 ,68,0,0
  21:15:45 ,68,0,0
  21:15:44 ,68,0,0
  21:15:44 ,68,0,0
  21:15:44 ,68,0,0
  21:15:44 ,68,0,0
  21:15:44 ,68,0,0
  21:15:43 ,68,0,0
  21:15:43 ,68,0,0
  21:15:43 ,68,0,0
  21:15:43 ,68,0,0
  21:15:43 ,68,0,0
  21:15:42 ,68,0,0
  21:15:42 ,68,0,0
  21:15:42 ,68,0,0
  21:15:42 ,68,0,0
  21:15:42 ,68,0,0
  21:15:41 ,68,0,0
  21:15:41 ,68,0,0
  21:15:41 ,68,0,0
  21:15:41 ,68,0,0
  21:15:41 ,68,0,0
  21:15:40 ,68,0,0
  21:15:40 ,68,0,0
  21:15:40 ,68,0,0
  21:15:40 ,68,0,0
  21:15:40 ,68,0,0
  21:15:39 ,68,0,0
  21:15:39 ,68,0,0
  21:15:39 ,68,0,0
  21:15:39 ,68,0,0
  21:15:39 ,68,0,0
  21:15:38 ,68,0,0
  21:15:38 ,68,0,0
  21:15:38 ,68,0,0
  21:15:38 ,68,0,0
  21:15:38 ,68,0,0
  21:15:37 ,68,0,0
  21:15:37 ,68,0,0
  21:15:37 ,68,0,0
  21:15:37 ,68,0,0
  21:15:37 ,68,0,0
  21:15:36 ,68,0,0
  21:15:36 ,68,0,0
  21:15:36 ,68,0,0
  21:15:36 ,68,0,0
  21:15:36 ,68,0,0
  21:15:35 ,68,0,0
  21:15:35 ,68,0,0
  21:15:35 ,68,0,0
  21:15:35 ,68,0,0
  21:15:35 ,68,0,0
  21:15:34 ,68,0,0
  21:15:34 ,68,0,0
  21:15:34 ,68,0,0
  21:15:34 ,68,0,0
  21:15:34 ,68,0,0
  21:15:33 ,68,0,0
  21:15:33 ,67,0,0
  21:15:33 ,68,0,0
  21:15:33 ,67,0,0
  21:15:33 ,68,0,0
  21:15:32 ,67,0,0
  21:15:32 ,68,0,0
  21:15:32 ,67,0,0
  21:15:32 ,67,0,0
  21:15:32 ,67,0,0
  21:15:31 ,67,0,0
  21:15:31 ,67,0,0
  21:15:31 ,67,0,0
  21:15:31 ,67,0,0
  21:15:31 ,67,0,0
  21:15:30 ,67,0,0
  21:15:30 ,67,0,0
  21:15:30 ,67,0,0
  21:15:30 ,67,0,0
  21:15:30 ,67,0,0
  21:15:29 ,67,0,0
