时间,电压传感器值,电流传感器值,位移传感器值
  21:20:26 ,68,0,0
  21:20:26 ,68,0,0
  21:20:26 ,68,0,0
  21:20:26 ,68,0,0
  21:20:25 ,68,0,0
  21:20:25 ,68,0,0
  21:20:25 ,67,0,0
  21:20:25 ,67,0,0
  21:20:25 ,68,0,0
  21:20:24 ,68,0,0
  21:20:24 ,67,0,0
  21:20:24 ,67,0,0
  21:20:24 ,67,0,0
  21:20:24 ,67,0,0
  21:20:23 ,67,0,0
  21:20:23 ,67,0,0
  21:20:23 ,67,0,0
  21:20:23 ,67,0,0
  21:20:23 ,67,0,0
  21:20:22 ,67,0,0
  21:20:22 ,67,0,0
  21:20:22 ,67,0,0
  21:20:22 ,67,0,0
  21:20:22 ,67,0,0
  21:20:21 ,67,0,0
  21:20:21 ,67,0,0
  21:20:21 ,67,0,0
  21:20:21 ,67,0,0
  21:20:21 ,67,0,0
  21:20:20 ,67,0,0
  21:20:20 ,67,0,0
  21:20:20 ,67,0,0
  21:20:20 ,67,0,0
  21:20:20 ,67,0,0
  21:20:19 ,67,0,0
  21:20:19 ,67,1,0
  21:20:19 ,63,26,0
  21:20:19 ,22,100,0
  21:20:19 ,22,100,0
  21:20:18 ,20,102,0
  21:20:18 ,20,101,0
  21:20:18 ,21,102,0
  21:20:18 ,20,102,0
  21:20:18 ,20,102,0
  21:20:17 ,22,102,0
  21:20:17 ,20,101,0
  21:20:17 ,18,105,0
  21:20:17 ,20,104,0
  21:20:17 ,24,100,0
  21:20:16 ,20,102,0
  21:20:16 ,22,102,0
  21:20:16 ,20,102,0
  21:20:16 ,23,101,0
  21:20:16 ,20,104,0
  21:20:15 ,20,104,0
  21:20:15 ,18,105,0
  21:20:15 ,20,103,0
  21:20:15 ,19,105,0
  21:20:15 ,18,104,0
  21:20:14 ,20,104,0
  21:20:14 ,22,103,0
  21:20:14 ,21,103,0
  21:20:14 ,19,105,0
  21:20:14 ,20,104,0
  21:20:13 ,24,101,0
  21:20:13 ,23,103,0
  21:20:13 ,21,104,0
  21:20:13 ,22,102,0
  21:20:13 ,21,103,0
  21:20:12 ,23,101,0
  21:20:12 ,21,102,0
  21:20:12 ,23,102,0
  21:20:12 ,20,104,0
  21:20:12 ,21,103,0
  21:20:11 ,26,100,0
  21:20:11 ,20,91,0
  21:20:11 ,60,0,0
  21:20:11 ,68,0,0
  21:20:11 ,68,0,0
  21:20:10 ,68,0,0
  21:20:10 ,68,0,0
  21:20:10 ,68,0,0
  21:20:10 ,68,0,0
  21:20:10 ,68,0,0
  21:20:09 ,68,0,0
  21:20:09 ,68,0,0
  21:20:09 ,68,0,0
  21:20:09 ,68,0,0
  21:20:09 ,68,0,0
  21:20:08 ,68,0,0
  21:20:08 ,68,0,0
  21:20:08 ,68,0,0
  21:20:08 ,68,0,0
  21:20:08 ,68,0,0
  21:20:07 ,68,0,0
  21:20:07 ,68,0,0
  21:20:07 ,68,0,0
  21:20:07 ,68,0,0
  21:20:07 ,68,0,0
  21:20:06 ,68,0,0
  21:20:06 ,68,0,0
  21:20:06 ,68,0,0
  21:20:06 ,68,0,0
  21:20:06 ,68,0,0
  21:20:05 ,68,0,0
  21:20:05 ,68,0,0
  21:20:05 ,68,0,0
  21:20:05 ,68,2,0
  21:20:05 ,50,56,0
  21:20:04 ,68,0,0
  21:20:04 ,59,0,0
  21:20:04 ,66,0,0
  21:20:04 ,66,0,0
  21:20:04 ,67,0,0
  21:20:03 ,68,0,0
  21:20:03 ,63,0,0
  21:20:03 ,66,0,0
  21:20:03 ,68,0,0
  21:20:03 ,68,0,0
  21:20:02 ,68,0,0
  21:20:02 ,68,0,0
  21:20:02 ,68,0,0
  21:20:02 ,68,0,0
  21:20:02 ,68,0,0
  21:20:01 ,68,0,0
  21:20:01 ,68,0,0
  21:20:01 ,68,0,0
  21:20:01 ,68,0,0
  21:20:01 ,68,0,0
  21:20:00 ,68,0,0
  21:20:00 ,68,0,0
  21:20:00 ,68,0,0
  21:20:00 ,68,0,0
  21:20:00 ,68,0,0
  21:19:59 ,68,0,0
  21:19:59 ,68,0,0
  21:19:59 ,68,0,0
  21:19:59 ,68,0,0
  21:19:59 ,68,0,0
  21:19:58 ,68,0,0
  21:19:58 ,68,0,0
  21:19:58 ,68,0,0
  21:19:58 ,68,0,0
  21:19:58 ,68,0,0
  21:19:57 ,68,0,0
  21:19:57 ,68,0,0
