时间,电压传感器值,电流传感器值,位移传感器值
  21:14:28 ,67,0,0
  21:14:28 ,67,0,0
  21:14:28 ,67,0,0
  21:14:28 ,67,0,0
  21:14:28 ,67,0,0
  21:14:27 ,67,0,0
  21:14:27 ,67,0,0
  21:14:27 ,67,0,0
  21:14:27 ,67,0,0
  21:14:27 ,67,0,0
  21:14:26 ,67,0,0
  21:14:26 ,67,0,0
  21:14:26 ,67,0,0
  21:14:26 ,67,0,0
  21:14:26 ,67,0,0
  21:14:25 ,67,0,0
  21:14:25 ,66,0,0
  21:14:25 ,67,0,0
  21:14:25 ,67,0,0
  21:14:25 ,67,0,0
  21:14:24 ,67,0,0
  21:14:24 ,67,0,0
  21:14:24 ,67,0,0
  21:14:24 ,67,0,0
