时间,电压传感器值,电流传感器值,位移传感器值,
  21:48:50 ,66,0,0,
  21:48:50 ,66,0,0,
  21:48:49 ,66,0,0,
  21:48:49 ,66,0,0,
  21:48:49 ,66,0,0,
  21:48:49 ,66,0,0,
  21:48:49 ,66,0,0,
  21:48:48 ,66,0,0,
  21:48:48 ,66,0,0,
  21:48:48 ,66,0,0,
  21:48:48 ,66,0,0,
  21:48:48 ,66,0,0,
  21:48:47 ,66,0,0,
  21:48:47 ,66,0,0,
  21:48:47 ,66,0,0,
  21:48:47 ,66,0,0,
  21:48:47 ,66,0,0,
  21:48:46 ,66,0,0,
  21:48:46 ,66,0,0,
  21:48:46 ,66,0,0,
  21:48:46 ,66,0,0,
  21:48:46 ,66,0,0,
  21:48:45 ,65,0,0,
  21:48:45 ,65,0,0,
  21:48:45 ,65,1,0,
  21:48:45 ,60,36,0,
  21:48:45 ,24,98,0,
  21:48:44 ,27,95,0,
  21:48:44 ,23,98,0,
  21:48:44 ,24,97,0,
  21:48:44 ,22,99,0,
  21:48:44 ,25,98,0,
  21:48:43 ,24,98,0,
  21:48:43 ,21,99,0,
  21:48:43 ,27,94,0,
  21:48:43 ,28,94,0,
  21:48:43 ,27,93,0,
  21:48:42 ,27,93,0,
  21:48:42 ,26,97,0,
  21:48:42 ,24,96,0,
  21:48:42 ,24,99,0,
  21:48:42 ,24,96,0,
  21:48:41 ,27,93,0,
  21:48:41 ,26,96,0,
  21:48:41 ,24,98,0,
  21:48:41 ,26,97,0,
  21:48:41 ,22,99,0,
  21:48:40 ,25,96,0,
  21:48:40 ,21,101,0,
  21:48:40 ,22,99,0,
  21:48:40 ,25,97,0,
  21:48:40 ,25,97,0,
  21:48:39 ,22,99,0,
  21:48:39 ,22,98,0,
  21:48:39 ,26,96,0,
  21:48:39 ,27,93,0,
  21:48:39 ,27,96,0,
  21:48:38 ,24,97,0,
  21:48:38 ,27,95,0,
  21:48:38 ,26,94,0,
  21:48:38 ,26,95,0,
  21:48:38 ,27,96,0,
  21:48:37 ,26,96,0,
  21:48:37 ,25,96,0,
  21:48:37 ,25,95,0,
  21:48:37 ,28,92,0,
  21:48:37 ,27,93,0,
  21:48:36 ,27,94,0,
  21:48:36 ,26,94,0,
  21:48:36 ,24,96,0,
  21:48:36 ,28,92,0,
  21:48:36 ,31,89,0,
  21:48:35 ,31,90,0,
  21:48:35 ,27,94,0,
  21:48:35 ,29,93,0,
  21:48:35 ,28,92,0,
  21:48:35 ,28,92,0,
  21:48:34 ,30,91,0,
  21:48:34 ,31,91,0,
  21:48:34 ,25,96,0,
  21:48:34 ,30,92,0,
  21:48:34 ,27,94,0,
  21:48:33 ,26,94,0,
  21:48:33 ,27,94,0,
  21:48:33 ,26,93,0,
  21:48:33 ,31,89,0,
  21:48:33 ,28,92,0,
  21:48:32 ,28,95,0,
  21:48:32 ,27,93,0,
  21:48:32 ,28,96,0,
  21:48:32 ,24,96,0,
  21:48:32 ,25,95,0,
  21:48:31 ,32,91,0,
  21:48:31 ,24,96,0,
  21:48:31 ,28,94,0,
  21:48:31 ,27,95,0,
  21:48:31 ,27,96,0,
  21:48:30 ,26,94,0,
  21:48:30 ,26,95,0,
  21:48:30 ,28,93,0,
  21:48:30 ,29,93,0,
  21:48:30 ,26,94,0,
  21:48:29 ,30,93,0,
  21:48:29 ,25,96,0,
  21:48:29 ,25,97,0,
  21:48:29 ,31,90,0,
  21:48:29 ,28,93,0,
  21:48:28 ,29,93,0,
  21:48:28 ,28,93,0,
  21:48:28 ,28,95,0,
  21:48:28 ,27,94,0,
  21:48:28 ,27,94,0,
  21:48:27 ,30,91,0,
  21:48:27 ,29,92,0,
  21:48:27 ,32,89,0,
  21:48:27 ,28,93,0,
  21:48:27 ,30,92,0,
  21:48:26 ,28,93,0,
  21:48:26 ,30,90,0,
  21:48:26 ,28,92,0,
  21:48:26 ,31,90,0,
  21:48:26 ,29,91,0,
  21:48:25 ,31,90,0,
  21:48:25 ,27,94,0,
  21:48:25 ,31,91,0,
  21:48:25 ,28,93,0,
  21:48:25 ,30,90,0,
  21:48:24 ,30,90,0,
  21:48:24 ,31,90,0,
  21:48:24 ,27,93,0,
  21:48:24 ,29,93,0,
  21:48:24 ,28,94,0,
  21:48:23 ,27,94,0,
  21:48:23 ,30,92,0,
  21:48:23 ,26,95,0,
  21:48:23 ,27,94,0,
  21:48:23 ,29,94,0,
  21:48:22 ,27,95,0,
  21:48:22 ,26,96,0,
  21:48:22 ,26,97,0,
  21:48:22 ,23,98,0,
  21:48:22 ,27,95,0,
  21:48:21 ,25,97,0,
  21:48:21 ,26,97,0,
  21:48:21 ,23,99,0,
  21:48:21 ,25,97,0,
  21:48:21 ,28,93,0,
  21:48:20 ,28,94,0,
  21:48:20 ,27,94,0,
  21:48:20 ,27,94,0,
  21:48:20 ,27,95,0,
  21:48:20 ,30,91,0,
  21:48:19 ,29,93,0,
  21:48:19 ,29,94,0,
  21:48:19 ,25,97,0,
  21:48:19 ,25,98,0,
  21:48:19 ,22,100,0,
  21:48:18 ,22,100,0,
  21:48:18 ,23,99,0,
  21:48:18 ,22,99,0,
  21:48:18 ,23,101,0,
  21:48:18 ,25,98,0,
  21:48:17 ,24,98,0,
  21:48:17 ,24,99,0,
  21:48:17 ,22,101,0,
  21:48:17 ,24,98,0,
  21:48:17 ,23,100,0,
  21:48:16 ,22,102,0,
  21:48:16 ,23,100,0,
  21:48:16 ,24,99,0,
  21:48:16 ,25,99,0,
  21:48:16 ,24,99,0,
  21:48:15 ,24,100,0,
  21:48:15 ,23,100,0,
  21:48:15 ,26,97,0,
  21:48:15 ,27,97,0,
  21:48:15 ,27,96,0,
  21:48:14 ,26,97,0,
  21:48:14 ,27,97,0,
  21:48:14 ,25,100,0,
  21:48:14 ,29,95,0,
  21:48:14 ,29,96,0,
  21:48:13 ,21,103,0,
  21:48:13 ,22,102,0,
  21:48:13 ,25,98,0,
  21:48:13 ,23,98,0,
  21:48:13 ,38,82,0,
  21:48:12 ,35,81,0,
  21:48:12 ,33,89,0,
  21:48:12 ,37,83,0,
  21:48:12 ,31,68,0,
