时间,电压传感器值,电流传感器值,位移传感器值,
  21:40:17 ,66,0,0,
  21:40:16 ,66,0,0,
  21:40:16 ,66,0,0,
  21:40:16 ,66,0,0,
  21:40:16 ,66,0,0,
  21:40:16 ,66,0,0,
  21:40:15 ,66,0,0,
  21:40:15 ,66,0,0,
  21:40:15 ,66,0,0,
  21:40:15 ,66,0,0,
  21:40:15 ,66,0,0,
  21:40:14 ,66,0,0,
  21:40:14 ,66,0,0,
  21:40:14 ,66,0,0,
  21:40:14 ,66,0,0,
  21:40:14 ,66,0,0,
  21:40:13 ,66,0,0,
  21:40:13 ,66,0,0,
  21:40:13 ,66,0,0,
  21:40:13 ,66,0,0,
  21:40:13 ,66,0,0,
  21:40:12 ,66,0,0,
  21:40:12 ,66,0,0,
  21:40:12 ,66,0,0,
  21:40:12 ,66,0,0,
  21:40:12 ,66,0,0,
  21:40:11 ,66,0,0,
  21:40:11 ,66,0,0,
  21:40:11 ,66,0,0,
  21:40:11 ,66,0,0,
  21:40:11 ,66,0,0,
  21:40:10 ,66,0,0,
  21:40:10 ,66,0,0,
  21:40:10 ,66,0,0,
  21:40:10 ,66,0,0,
  21:40:10 ,66,0,0,
  21:40:09 ,66,0,0,
  21:40:09 ,66,0,0,
  21:40:09 ,66,0,0,
  21:40:09 ,66,0,0,
  21:40:09 ,66,0,0,
  21:40:08 ,66,0,0,
  21:40:08 ,66,0,0,
  21:40:08 ,66,6,0,
  21:40:08 ,38,80,0,
  21:40:08 ,22,99,0,
  21:40:07 ,27,96,0,
  21:40:07 ,28,94,0,
  21:40:07 ,26,94,0,
  21:40:07 ,28,92,0,
  21:40:07 ,23,96,0,
  21:40:06 ,28,95,0,
  21:40:06 ,25,96,0,
  21:40:06 ,24,97,0,
  21:40:06 ,26,96,0,
  21:40:06 ,25,96,0,
  21:40:05 ,24,98,0,
  21:40:05 ,27,94,0,
  21:40:05 ,27,93,0,
  21:40:05 ,29,91,0,
  21:40:05 ,29,95,0,
  21:40:04 ,25,97,0,
  21:40:04 ,29,93,0,
  21:40:04 ,28,94,0,
  21:40:04 ,29,94,0,
  21:40:04 ,24,98,0,
  21:40:03 ,28,95,0,
  21:40:03 ,22,101,0,
  21:40:03 ,25,96,0,
  21:40:03 ,28,94,0,
  21:40:03 ,28,95,0,
  21:40:02 ,26,96,0,
  21:40:02 ,24,97,0,
  21:40:02 ,21,100,0,
  21:40:02 ,21,100,0,
  21:40:02 ,27,95,0,
  21:40:01 ,29,93,0,
  21:40:01 ,28,95,0,
  21:40:01 ,25,98,0,
  21:40:01 ,25,97,0,
  21:40:01 ,26,96,0,
  21:40:00 ,25,98,0,
  21:40:00 ,27,97,0,
  21:40:00 ,26,97,0,
  21:40:00 ,25,96,0,
  21:40:00 ,26,96,0,
  21:39:59 ,26,98,0,
  21:39:59 ,22,101,0,
  21:39:59 ,25,96,0,
  21:39:59 ,27,96,0,
  21:39:59 ,28,95,0,
  21:39:58 ,26,98,0,
  21:39:58 ,25,97,0,
  21:39:58 ,24,101,0,
  21:39:58 ,26,98,0,
  21:39:58 ,23,99,0,
  21:39:57 ,29,95,0,
  21:39:57 ,29,93,0,
  21:39:57 ,28,94,0,
  21:39:57 ,23,100,0,
  21:39:57 ,25,98,0,
  21:39:56 ,25,97,0,
  21:39:56 ,25,99,0,
  21:39:56 ,22,101,0,
  21:39:56 ,23,101,0,
  21:39:56 ,24,100,0,
  21:39:55 ,23,101,0,
  21:39:55 ,24,100,0,
  21:39:55 ,26,98,0,
  21:39:55 ,22,102,0,
  21:39:55 ,23,102,0,
  21:39:54 ,21,102,0,
  21:39:54 ,23,102,0,
  21:39:54 ,23,100,0,
  21:39:54 ,25,100,0,
  21:39:54 ,22,102,0,
  21:39:53 ,24,101,0,
  21:39:53 ,24,99,0,
  21:39:53 ,28,94,0,
  21:39:53 ,33,89,0,
  21:39:53 ,33,88,0,
  21:39:52 ,27,87,0,
  21:39:52 ,60,0,0,
  21:39:52 ,67,0,0,
  21:39:52 ,67,0,0,
  21:39:52 ,67,0,0,
  21:39:51 ,67,0,0,
  21:39:51 ,67,0,0,
  21:39:51 ,67,0,0,
  21:39:51 ,67,0,0,
  21:39:51 ,67,0,0,
  21:39:50 ,67,0,0,
  21:39:50 ,66,0,0,
  21:39:50 ,67,0,0,
  21:39:50 ,67,0,0,
  21:39:50 ,67,0,0,
  21:39:49 ,67,0,0,
  21:39:49 ,67,0,0,
  21:39:49 ,67,0,0,
  21:39:49 ,66,0,0,
  21:39:49 ,66,0,0,
  21:39:48 ,66,0,0,
  21:39:48 ,67,0,0,
  21:39:48 ,67,0,0,
  21:39:48 ,67,0,0,
  21:39:48 ,67,0,0,
  21:39:47 ,67,0,0,
  21:39:47 ,67,0,0,
  21:39:47 ,66,0,0,
  21:39:47 ,66,0,0,
  21:39:47 ,66,0,0,
  21:39:46 ,67,0,0,
  21:39:46 ,67,0,0,
  21:39:46 ,67,0,0,
  21:39:46 ,67,0,0,
  21:39:46 ,67,0,0,
  21:39:45 ,67,0,0,
  21:39:45 ,66,0,0,
  21:39:45 ,66,0,0,
  21:39:45 ,66,0,0,
  21:39:45 ,66,0,0,
  21:39:44 ,66,0,0,
  21:39:44 ,66,0,0,
  21:39:44 ,67,0,0,
  21:39:44 ,67,0,0,
  21:39:44 ,67,0,0,
  21:39:43 ,67,0,0,
  21:39:43 ,66,0,0,
  21:39:43 ,66,0,0,
  21:39:43 ,67,0,0,
  21:39:43 ,67,0,0,
  21:39:42 ,67,0,0,
  21:39:42 ,67,0,0,
  21:39:42 ,67,0,0,
  21:39:42 ,66,0,0,
  21:39:42 ,66,0,0,
  21:39:41 ,67,0,0,
  21:39:41 ,67,0,0,
  21:39:41 ,67,0,0,
  21:39:41 ,67,0,0,
  21:39:41 ,67,0,0,
  21:39:40 ,67,0,0,
  21:39:40 ,67,0,0,
  21:39:40 ,67,0,0,
  21:39:40 ,67,0,0,
  21:39:40 ,67,0,0,
  21:39:39 ,67,0,0,
  21:39:39 ,67,0,0,
  21:39:39 ,67,0,0,
  21:39:39 ,67,0,0,
  21:39:39 ,67,0,0,
  21:39:38 ,67,0,0,
  21:39:38 ,67,0,0,
  21:39:38 ,67,0,0,
  21:39:38 ,67,0,0,
  21:39:38 ,67,0,0,
  21:39:37 ,67,0,0,
  21:39:37 ,67,0,0,
  21:39:37 ,67,0,0,
  21:39:37 ,67,0,0,
  21:39:37 ,67,0,0,
  21:39:36 ,67,0,0,
  21:39:36 ,67,0,0,
  21:39:36 ,67,0,0,
  21:39:36 ,67,0,0,
  21:39:36 ,67,0,0,
  21:39:35 ,67,0,0,
  21:39:35 ,67,0,0,
  21:39:35 ,67,0,0,
  21:39:35 ,67,0,0,
  21:39:35 ,67,0,0,
  21:39:34 ,67,0,0,
  21:39:34 ,67,0,0,
  21:39:34 ,67,0,0,
  21:39:34 ,67,0,0,
  21:39:34 ,67,0,0,
  21:39:33 ,67,0,0,
  21:39:33 ,67,0,0,
  21:39:33 ,66,0,0,
  21:39:33 ,67,0,0,
  21:39:33 ,67,0,0,
  21:39:32 ,67,0,0,
  21:39:32 ,66,0,0,
  21:39:32 ,67,0,0,
  21:39:32 ,67,0,0,
  21:39:32 ,67,0,0,
  21:39:31 ,67,0,0,
  21:39:31 ,67,0,0,
  21:39:31 ,67,0,0,
  21:39:31 ,67,0,0,
  21:39:31 ,67,0,0,
  21:39:30 ,67,0,0,
  21:39:30 ,67,0,0,
  21:39:30 ,67,0,0,
  21:39:30 ,67,0,0,
  21:39:30 ,67,0,0,
  21:39:29 ,67,0,0,
  21:39:29 ,67,0,0,
  21:39:29 ,67,0,0,
  21:39:29 ,67,0,0,
  21:39:29 ,67,0,0,
  21:39:28 ,67,0,0,
  21:39:28 ,67,0,0,
  21:39:28 ,67,0,0,
  21:39:28 ,67,0,0,
  21:39:28 ,67,0,0,
  21:39:27 ,67,0,0,
  21:39:27 ,67,0,0,
  21:39:27 ,67,0,0,
  21:39:27 ,67,0,0,
  21:39:27 ,67,0,0,
  21:39:26 ,67,0,0,
  21:39:26 ,67,0,0,
  21:39:26 ,67,0,0,
  21:39:26 ,67,0,0,
  21:39:26 ,67,0,0,
  21:39:25 ,67,0,0,
  21:39:25 ,67,0,0,
  21:39:25 ,67,0,0,
  21:39:25 ,67,0,0,
  21:39:25 ,67,0,0,
  21:39:24 ,67,0,0,
  21:39:24 ,67,0,0,
  21:39:24 ,67,0,0,
  21:39:24 ,67,0,0,
  21:39:24 ,67,0,0,
  21:39:23 ,67,0,0,
  21:39:23 ,67,0,0,
  21:39:23 ,67,0,0,
  21:39:23 ,67,0,0,
  21:39:23 ,67,0,0,
  21:39:22 ,67,0,0,
  21:39:22 ,67,0,0,
  21:39:22 ,67,0,0,
  21:39:22 ,67,0,0,
  21:39:22 ,67,0,0,
  21:39:21 ,67,0,0,
  21:39:21 ,67,0,0,
  21:39:21 ,67,0,0,
  21:39:21 ,67,0,0,
  21:39:21 ,67,0,0,
  21:39:20 ,67,0,0,
  21:39:20 ,67,0,0,
  21:39:20 ,67,0,0,
  21:39:20 ,67,0,0,
  21:39:20 ,67,0,0,
  21:39:19 ,67,0,0,
  21:39:19 ,67,0,0,
  21:39:19 ,67,0,0,
  21:39:19 ,67,0,0,
  21:39:19 ,67,0,0,
  21:39:18 ,67,0,0,
  21:39:18 ,67,0,0,
  21:39:18 ,67,0,0,
  21:39:18 ,67,0,0,
  21:39:18 ,67,0,0,
  21:39:17 ,67,0,0,
  21:39:17 ,67,0,0,
  21:39:17 ,67,0,0,
  21:39:17 ,67,0,0,
  21:39:17 ,67,0,0,
  21:39:16 ,67,0,0,
  21:39:16 ,67,0,0,
  21:39:16 ,67,0,0,
  21:39:16 ,67,0,0,
  21:39:16 ,67,0,0,
  21:39:15 ,67,0,0,
  21:39:15 ,67,0,0,
  21:39:15 ,67,0,0,
  21:39:15 ,67,0,0,
  21:39:15 ,67,0,0,
  21:39:14 ,67,0,0,
  21:39:14 ,67,0,0,
  21:39:14 ,67,0,0,
  21:39:14 ,67,0,0,
  21:39:14 ,67,0,0,
  21:39:13 ,67,0,0,
  21:39:13 ,67,0,0,
  21:39:13 ,67,0,0,
  21:39:13 ,67,0,0,
  21:39:13 ,67,0,0,
  21:39:12 ,67,0,0,
  21:39:12 ,67,0,0,
  21:39:12 ,67,0,0,
  21:39:12 ,67,0,0,
  21:39:12 ,67,0,0,
  21:39:11 ,67,0,0,
  21:39:11 ,67,0,0,
  21:39:11 ,67,0,0,
  21:39:11 ,67,0,0,
  21:39:11 ,67,0,0,
  21:39:10 ,67,0,0,
  21:39:10 ,66,0,0,
  21:39:10 ,66,0,0,
  21:39:10 ,66,0,0,
  21:39:10 ,66,0,0,
  21:39:09 ,66,0,0,
  21:39:09 ,66,0,0,
  21:39:09 ,66,0,0,
  21:39:09 ,66,0,0,
  21:39:09 ,66,0,0,
  21:39:08 ,66,0,0,
  21:39:08 ,66,0,0,
  21:39:08 ,66,0,0,
  21:39:08 ,66,0,0,
  21:39:08 ,66,0,0,
  21:39:07 ,66,0,0,
  21:39:07 ,66,0,0,
  21:39:07 ,66,0,0,
  21:39:07 ,66,0,0,
  21:39:07 ,66,0,0,
  21:39:06 ,66,0,0,
  21:39:06 ,66,0,0,
  21:39:06 ,66,0,0,
  21:39:06 ,66,0,0,
  21:39:06 ,66,0,0,
  21:39:05 ,66,0,0,
  21:39:05 ,66,0,0,
  21:39:05 ,66,0,0,
  21:39:05 ,66,0,0,
  21:39:05 ,66,0,0,
