时间,电压传感器值,电流传感器值,位移传感器值
  21:18:45 ,25,96,0
  21:18:45 ,25,96,0
  21:18:45 ,21,100,0
  21:18:44 ,20,99,0
  21:18:44 ,27,95,0
  21:18:44 ,23,98,0
  21:18:44 ,27,95,0
  21:18:44 ,24,99,0
  21:18:43 ,26,94,0
  21:18:43 ,24,98,0
  21:18:43 ,26,96,0
  21:18:43 ,24,99,0
  21:18:43 ,21,98,0
  21:18:42 ,23,96,0
  21:18:42 ,25,93,0
  21:18:42 ,24,96,0
  21:18:42 ,22,98,0
  21:18:42 ,23,97,0
  21:18:41 ,26,96,0
  21:18:41 ,23,97,0
  21:18:41 ,25,98,0
  21:18:41 ,23,99,0
  21:18:41 ,22,97,0
  21:18:40 ,27,94,0
  21:18:40 ,24,95,0
  21:18:40 ,22,99,0
  21:18:40 ,21,99,0
  21:18:40 ,23,98,0
  21:18:39 ,21,100,0
  21:18:39 ,22,99,0
  21:18:39 ,21,100,0
  21:18:39 ,23,98,0
  21:18:39 ,21,100,0
  21:18:38 ,23,99,0
  21:18:38 ,23,100,0
  21:18:38 ,19,101,0
  21:18:38 ,21,99,0
  21:18:38 ,25,94,0
  21:18:37 ,27,95,0
  21:18:37 ,27,97,0
  21:18:37 ,26,96,0
  21:18:37 ,23,98,0
  21:18:37 ,19,102,0
  21:18:36 ,24,99,0
  21:18:36 ,27,94,0
  21:18:36 ,24,98,0
  21:18:36 ,24,98,0
  21:18:36 ,22,100,0
  21:18:35 ,20,98,0
  21:18:35 ,29,95,0
  21:18:35 ,20,99,0
  21:18:35 ,24,96,0
  21:18:35 ,21,98,0
  21:18:34 ,25,96,0
  21:18:34 ,21,101,0
  21:18:34 ,22,100,0
  21:18:34 ,19,101,0
  21:18:34 ,27,96,0
  21:18:33 ,24,100,0
  21:18:33 ,20,101,0
  21:18:33 ,18,101,0
  21:18:33 ,23,98,0
  21:18:33 ,23,99,0
  21:18:32 ,22,99,0
  21:18:32 ,24,96,0
  21:18:32 ,25,98,0
  21:18:32 ,21,100,0
  21:18:32 ,23,99,0
  21:18:31 ,20,102,0
  21:18:31 ,19,102,0
  21:18:31 ,20,100,0
  21:18:31 ,21,99,0
  21:18:31 ,22,100,0
  21:18:30 ,23,97,0
  21:18:30 ,27,96,0
  21:18:30 ,25,96,0
  21:18:30 ,26,96,0
  21:18:30 ,20,99,0
  21:18:29 ,22,98,0
  21:18:29 ,24,99,0
  21:18:29 ,24,99,0
  21:18:29 ,22,100,0
  21:18:29 ,20,101,0
  21:18:28 ,19,101,0
  21:18:28 ,21,100,0
  21:18:28 ,22,99,0
  21:18:28 ,22,100,0
  21:18:28 ,21,101,0
  21:18:27 ,23,98,0
  21:18:27 ,24,97,0
  21:18:27 ,23,97,0
  21:18:27 ,21,101,0
  21:18:27 ,22,100,0
  21:18:26 ,23,100,0
  21:18:26 ,21,99,0
  21:18:26 ,22,100,0
  21:18:26 ,22,101,0
  21:18:26 ,20,102,0
  21:18:25 ,23,100,0
  21:18:25 ,21,101,0
  21:18:25 ,22,100,0
  21:18:25 ,23,99,0
  21:18:25 ,24,98,0
  21:18:24 ,21,100,0
  21:18:24 ,21,102,0
  21:18:24 ,22,100,0
  21:18:24 ,22,100,0
  21:18:24 ,21,102,0
  21:18:23 ,21,100,0
  21:18:23 ,23,100,0
  21:18:23 ,21,101,0
  21:18:23 ,22,99,0
  21:18:23 ,20,101,0
  21:18:22 ,26,96,0
  21:18:22 ,23,98,0
  21:18:22 ,26,98,0
  21:18:22 ,22,100,0
  21:18:22 ,20,102,0
  21:18:21 ,25,98,0
  21:18:21 ,23,100,0
  21:18:21 ,20,101,0
  21:18:21 ,23,98,0
  21:18:21 ,23,100,0
  21:18:20 ,23,99,0
  21:18:20 ,21,102,0
  21:18:20 ,22,100,0
  21:18:20 ,22,100,0
  21:18:20 ,24,98,0
  21:18:19 ,23,99,0
  21:18:19 ,21,101,0
  21:18:19 ,23,99,0
  21:18:19 ,22,100,0
  21:18:19 ,21,102,0
  21:18:18 ,22,101,0
  21:18:18 ,19,103,0
  21:18:18 ,21,101,0
  21:18:18 ,22,101,0
  21:18:18 ,22,100,0
  21:18:17 ,21,100,0
  21:18:17 ,26,97,0
  21:18:17 ,24,98,0
  21:18:17 ,23,99,0
  21:18:17 ,24,99,0
  21:18:16 ,22,99,0
  21:18:16 ,27,97,0
  21:18:16 ,23,100,0
  21:18:16 ,22,102,0
  21:18:16 ,25,98,0
  21:18:15 ,20,102,0
  21:18:15 ,23,100,0
  21:18:15 ,25,98,0
  21:18:15 ,26,97,0
  21:18:15 ,23,100,0
  21:18:14 ,26,99,0
  21:18:14 ,24,99,0
  21:18:14 ,23,100,0
  21:18:14 ,21,104,0
  21:18:14 ,23,103,0
  21:18:13 ,22,102,0
  21:18:13 ,21,103,0
  21:18:13 ,21,102,0
  21:18:13 ,22,102,0
  21:18:13 ,21,103,0
  21:18:12 ,25,101,0
  21:18:12 ,22,103,0
  21:18:12 ,22,101,0
  21:18:12 ,23,101,0
  21:18:12 ,25,101,0
  21:18:11 ,24,101,0
  21:18:11 ,22,100,0
  21:18:11 ,26,98,0
  21:18:11 ,24,101,0
  21:18:11 ,21,104,0
  21:18:10 ,22,102,0
  21:18:10 ,25,98,0
  21:18:10 ,27,98,0
  21:18:10 ,31,94,0
  21:18:10 ,30,95,0
  21:18:09 ,29,93,0
  21:18:09 ,37,84,0
  21:18:09 ,39,83,0
  21:18:09 ,25,76,0
  21:18:09 ,68,0,0
  21:18:08 ,68,0,0
  21:18:08 ,68,0,0
  21:18:08 ,68,0,0
  21:18:08 ,68,0,0
  21:18:08 ,68,0,0
  21:18:07 ,68,0,0
  21:18:07 ,68,0,0
  21:18:07 ,68,0,0
  21:18:07 ,68,0,0
  21:18:07 ,68,0,0
  21:18:06 ,68,0,0
  21:18:06 ,68,0,0
  21:18:06 ,68,0,0
  21:18:06 ,68,0,0
  21:18:06 ,68,0,0
  21:18:05 ,68,0,0
  21:18:05 ,68,0,0
  21:18:05 ,68,0,0
  21:18:05 ,68,0,0
  21:18:05 ,68,0,0
  21:18:04 ,68,0,0
  21:18:04 ,68,0,0
  21:18:04 ,68,0,0
  21:18:04 ,68,0,0
  21:18:04 ,68,0,0
  21:18:03 ,68,0,0
  21:18:03 ,68,0,0
  21:18:03 ,68,0,0
  21:18:03 ,68,0,0
  21:18:03 ,68,0,0
  21:18:02 ,68,0,0
  21:18:02 ,68,0,0
  21:18:02 ,68,0,0
  21:18:02 ,68,0,0
  21:18:02 ,68,0,0
  21:18:01 ,68,0,0
  21:18:01 ,68,0,0
  21:18:01 ,68,0,0
  21:18:01 ,68,0,0
  21:18:01 ,68,0,0
  21:18:00 ,68,0,0
  21:18:00 ,68,0,0
  21:18:00 ,68,0,0
  21:18:00 ,68,0,0
  21:18:00 ,68,0,0
  21:17:59 ,68,0,0
  21:17:59 ,68,0,0
  21:17:59 ,68,0,0
  21:17:59 ,68,0,0
  21:17:59 ,68,0,0
  21:17:58 ,68,0,0
  21:17:58 ,68,0,0
  21:17:58 ,68,0,0
  21:17:58 ,68,0,0
  21:17:58 ,68,0,0
  21:17:57 ,68,0,0
  21:17:57 ,68,0,0
  21:17:57 ,68,0,0
  21:17:57 ,68,0,0
  21:17:57 ,68,0,0
  21:17:56 ,68,0,0
  21:17:56 ,68,0,0
  21:17:56 ,68,0,0
  21:17:56 ,68,0,0
  21:17:56 ,68,0,0
  21:17:55 ,68,0,0
  21:17:55 ,68,0,0
  21:17:55 ,68,0,0
  21:17:55 ,68,0,0
  21:17:55 ,68,0,0
  21:17:54 ,68,0,0
  21:17:54 ,68,0,0
  21:17:54 ,68,0,0
  21:17:54 ,68,0,0
  21:17:54 ,68,0,0
  21:17:53 ,68,0,0
  21:17:53 ,68,0,0
  21:17:53 ,68,0,0
  21:17:53 ,68,0,0
  21:17:53 ,68,0,0
  21:17:52 ,68,0,0
  21:17:52 ,68,0,0
  21:17:52 ,68,0,0
  21:17:52 ,68,0,0
  21:17:52 ,68,0,0
  21:17:51 ,68,0,0
  21:17:51 ,68,0,0
  21:17:51 ,68,0,0
  21:17:51 ,68,0,0
  21:17:51 ,68,0,0
  21:17:50 ,68,0,0
  21:17:50 ,68,0,0
  21:17:50 ,68,0,0
  21:17:50 ,68,0,0
  21:17:50 ,68,0,0
  21:17:49 ,68,0,0
  21:17:49 ,68,0,0
  21:17:49 ,68,0,0
  21:17:49 ,68,0,0
  21:17:49 ,68,0,0
  21:17:48 ,68,0,0
  21:17:48 ,68,0,0
  21:17:48 ,68,0,0
  21:17:48 ,68,0,0
  21:17:48 ,68,0,0
  21:17:47 ,68,0,0
  21:17:47 ,68,0,0
  21:17:47 ,68,0,0
  21:17:47 ,68,0,0
  21:17:47 ,68,0,0
  21:17:46 ,68,0,0
  21:17:46 ,68,0,0
  21:17:46 ,68,0,0
  21:17:46 ,68,0,0
  21:17:46 ,68,0,0
  21:17:45 ,68,0,0
  21:17:45 ,68,0,0
  21:17:45 ,68,0,0
  21:17:45 ,68,0,0
  21:17:45 ,68,0,0
  21:17:44 ,68,0,0
  21:17:44 ,68,0,0
  21:17:44 ,68,0,0
  21:17:44 ,68,0,0
  21:17:44 ,68,0,0
  21:17:43 ,68,0,0
  21:17:43 ,68,0,0
  21:17:43 ,68,0,0
  21:17:43 ,68,0,0
  21:17:43 ,68,0,0
  21:17:42 ,68,0,0
  21:17:42 ,68,0,0
  21:17:42 ,68,0,0
  21:17:42 ,68,0,0
  21:17:42 ,68,0,0
  21:17:41 ,68,0,0
  21:17:41 ,68,0,0
  21:17:41 ,68,0,0
  21:17:41 ,68,0,0
  21:17:41 ,68,0,0
  21:17:40 ,68,0,0
  21:17:40 ,67,0,0
  21:17:40 ,67,0,0
  21:17:40 ,68,0,0
  21:17:40 ,68,0,0
  21:17:39 ,68,0,0
  21:17:39 ,68,0,0
  21:17:39 ,68,0,0
  21:17:39 ,68,0,0
  21:17:39 ,68,0,0
  21:17:38 ,68,0,0
  21:17:38 ,68,0,0
  21:17:38 ,68,0,0
  21:17:38 ,68,0,0
  21:17:38 ,68,0,0
  21:17:37 ,68,0,0
  21:17:37 ,68,0,0
  21:17:37 ,68,0,0
  21:17:37 ,68,0,0
  21:17:37 ,68,0,0
  21:17:36 ,68,0,0
  21:17:36 ,68,0,0
  21:17:36 ,68,0,0
  21:17:36 ,68,0,0
  21:17:36 ,68,0,0
  21:17:35 ,68,0,0
  21:17:35 ,68,0,0
  21:17:35 ,68,0,0
  21:17:35 ,68,0,0
  21:17:35 ,68,0,0
  21:17:34 ,68,0,0
  21:17:34 ,68,0,0
  21:17:34 ,68,0,0
  21:17:34 ,68,0,0
  21:17:34 ,68,0,0
  21:17:33 ,68,0,0
  21:17:33 ,68,0,0
  21:17:33 ,68,0,0
  21:17:33 ,68,0,0
  21:17:33 ,68,0,0
  21:17:32 ,68,0,0
  21:17:32 ,68,0,0
  21:17:32 ,68,0,0
  21:17:32 ,68,0,0
  21:17:32 ,68,0,0
  21:17:31 ,68,0,0
  21:17:31 ,68,0,0
  21:17:31 ,68,0,0
  21:17:31 ,68,0,0
  21:17:31 ,68,0,0
  21:17:30 ,68,0,0
  21:17:30 ,68,0,0
  21:17:30 ,68,0,0
  21:17:30 ,68,0,0
  21:17:30 ,68,0,0
  21:17:29 ,68,0,0
  21:17:29 ,68,0,0
  21:17:29 ,68,0,0
  21:17:29 ,68,0,0
  21:17:29 ,68,0,0
  21:17:28 ,68,0,0
  21:17:28 ,68,0,0
  21:17:28 ,68,0,0
  21:17:28 ,68,0,0
  21:17:28 ,68,0,0
  21:17:27 ,68,0,0
  21:17:27 ,68,0,0
  21:17:27 ,67,0,0
  21:17:27 ,68,0,0
  21:17:27 ,68,0,0
  21:17:26 ,68,0,0
  21:17:26 ,68,0,0
  21:17:26 ,68,0,0
  21:17:26 ,68,0,0
  21:17:26 ,68,0,0
  21:17:25 ,67,0,0
  21:17:25 ,67,0,0
  21:17:25 ,67,0,0
  21:17:25 ,67,0,0
  21:17:25 ,67,0,0
  21:17:24 ,67,0,0
  21:17:24 ,67,0,0
  21:17:24 ,67,0,0
  21:17:24 ,68,0,0
  21:17:24 ,68,0,0
  21:17:23 ,68,0,0
  21:17:23 ,67,0,0
  21:17:23 ,67,0,0
  21:17:23 ,67,0,0
  21:17:23 ,67,0,0
  21:17:22 ,67,0,0
  21:17:22 ,67,0,0
  21:17:22 ,67,0,0
  21:17:22 ,67,0,0
  21:17:22 ,67,0,0
  21:17:21 ,67,0,0
  21:17:21 ,67,0,0
  21:17:21 ,67,0,0
  21:17:21 ,67,0,0
  21:17:21 ,67,0,0
  21:17:20 ,67,0,0
  21:17:20 ,67,0,0
  21:17:20 ,67,0,0
  21:17:20 ,67,0,0
  21:17:20 ,67,0,0
  21:17:19 ,67,0,0
  21:17:19 ,67,0,0
  21:17:19 ,67,0,0
  21:17:19 ,68,0,0
  21:17:19 ,67,0,0
  21:17:18 ,67,0,0
  21:17:18 ,67,0,0
  21:17:18 ,67,0,0
  21:17:18 ,67,0,0
  21:17:18 ,67,0,0
  21:17:17 ,67,0,0
  21:17:17 ,67,0,0
  21:17:17 ,68,0,0
  21:17:17 ,68,0,0
  21:17:17 ,68,0,0
  21:17:16 ,68,0,0
  21:17:16 ,68,0,0
  21:17:16 ,68,0,0
  21:17:16 ,68,0,0
  21:17:16 ,68,0,0
  21:17:15 ,67,0,0
  21:17:15 ,67,0,0
  21:17:15 ,68,0,0
  21:17:15 ,67,0,0
  21:17:15 ,68,0,0
  21:17:14 ,68,0,0
  21:17:14 ,67,0,0
  21:17:14 ,68,0,0
  21:17:14 ,67,0,0
  21:17:14 ,67,0,0
  21:17:13 ,67,0,0
  21:17:13 ,67,0,0
  21:17:13 ,67,0,0
  21:17:13 ,67,0,0
  21:17:13 ,67,0,0
  21:17:12 ,67,0,0
  21:17:12 ,67,0,0
  21:17:12 ,67,0,0
  21:17:12 ,67,0,0
  21:17:12 ,67,0,0
  21:17:11 ,67,0,0
  21:17:11 ,67,0,0
  21:17:11 ,67,0,0
  21:17:11 ,67,0,0
  21:17:11 ,67,0,0
  21:17:10 ,67,0,0
  21:17:10 ,67,0,0
  21:17:10 ,67,0,0
  21:17:10 ,67,0,0
  21:17:10 ,67,0,0
