时间,电压传感器值,电流传感器值,位移传感器值
  21:23:03 ,26,93,0
  21:23:02 ,23,95,0
  21:23:02 ,28,92,0
  21:23:02 ,21,99,0
  21:23:02 ,23,97,0
  21:23:02 ,25,96,0
  21:23:01 ,20,99,0
  21:23:01 ,23,96,0
  21:23:01 ,21,99,0
  21:23:01 ,20,100,0
  21:23:01 ,21,99,0
  21:23:00 ,21,100,0
  21:23:00 ,22,97,0
  21:23:00 ,23,95,0
  21:23:00 ,27,92,0
  21:23:00 ,27,94,0
  21:22:59 ,24,96,0
  21:22:59 ,24,97,0
  21:22:59 ,26,94,0
  21:22:59 ,23,97,0
  21:22:59 ,22,98,0
  21:22:58 ,25,95,0
  21:22:58 ,23,96,0
  21:22:58 ,26,94,0
  21:22:58 ,24,95,0
  21:22:58 ,26,94,0
  21:22:57 ,20,98,0
  21:22:57 ,29,91,0
  21:22:57 ,24,95,0
  21:22:57 ,27,93,0
  21:22:57 ,25,96,0
  21:22:56 ,26,94,0
  21:22:56 ,24,97,0
  21:22:56 ,23,94,0
  21:22:56 ,27,92,0
  21:22:56 ,25,92,0
  21:22:55 ,25,96,0
  21:22:55 ,25,94,0
  21:22:55 ,22,98,0
  21:22:55 ,23,99,0
  21:22:55 ,26,96,0
  21:22:54 ,22,98,0
  21:22:54 ,26,93,0
  21:22:54 ,22,98,0
  21:22:54 ,23,99,0
  21:22:54 ,21,100,0
  21:22:53 ,22,98,0
  21:22:53 ,23,97,0
  21:22:53 ,22,98,0
  21:22:53 ,23,98,0
  21:22:53 ,20,98,0
  21:22:52 ,27,94,0
  21:22:52 ,21,99,0
  21:22:52 ,27,94,0
  21:22:52 ,26,93,0
  21:22:52 ,27,93,0
  21:22:51 ,27,95,0
  21:22:51 ,23,98,0
  21:22:51 ,23,99,0
  21:22:51 ,24,95,0
  21:22:51 ,23,99,0
  21:22:50 ,22,99,0
  21:22:50 ,23,97,0
  21:22:50 ,22,99,0
  21:22:50 ,22,99,0
  21:22:50 ,20,101,0
  21:22:49 ,22,99,0
  21:22:49 ,25,97,0
  21:22:49 ,21,101,0
  21:22:49 ,21,101,0
  21:22:49 ,22,99,0
  21:22:48 ,24,99,0
  21:22:48 ,22,96,0
  21:22:48 ,21,99,0
  21:22:48 ,25,95,0
  21:22:48 ,28,93,0
  21:22:47 ,22,98,0
  21:22:47 ,24,98,0
  21:22:47 ,24,97,0
  21:22:47 ,24,98,0
  21:22:47 ,24,96,0
  21:22:46 ,24,98,0
  21:22:46 ,24,99,0
  21:22:46 ,26,96,0
  21:22:46 ,20,101,0
  21:22:46 ,22,99,0
  21:22:45 ,25,96,0
  21:22:45 ,26,95,0
  21:22:45 ,32,89,0
  21:22:45 ,24,98,0
  21:22:45 ,24,99,0
  21:22:44 ,21,100,0
  21:22:44 ,25,97,0
  21:22:44 ,25,99,0
  21:22:44 ,26,97,0
  21:22:44 ,22,100,0
  21:22:43 ,23,99,0
  21:22:43 ,22,100,0
  21:22:43 ,21,101,0
  21:22:43 ,22,101,0
  21:22:43 ,23,100,0
  21:22:42 ,25,99,0
  21:22:42 ,23,100,0
  21:22:42 ,23,99,0
  21:22:42 ,25,98,0
  21:22:42 ,27,98,0
  21:22:41 ,26,96,0
  21:22:41 ,27,96,0
  21:22:41 ,23,101,0
  21:22:41 ,24,98,0
  21:22:41 ,23,101,0
  21:22:40 ,24,99,0
  21:22:40 ,25,98,0
  21:22:40 ,23,100,0
  21:22:40 ,26,98,0
  21:22:40 ,25,99,0
  21:22:39 ,21,103,0
  21:22:39 ,23,101,0
  21:22:39 ,24,101,0
  21:22:39 ,23,101,0
  21:22:39 ,23,101,0
  21:22:38 ,27,98,0
  21:22:38 ,27,97,0
  21:22:38 ,24,99,0
  21:22:38 ,25,98,0
  21:22:38 ,23,101,0
  21:22:37 ,23,102,0
  21:22:37 ,26,100,0
  21:22:37 ,22,102,0
  21:22:37 ,24,99,0
  21:22:37 ,25,99,0
  21:22:36 ,24,100,0
  21:22:36 ,28,93,0
  21:22:36 ,28,97,0
  21:22:36 ,27,95,0
  21:22:36 ,21,102,0
  21:22:35 ,36,86,0
  21:22:35 ,30,94,0
  21:22:35 ,29,45,0
  21:22:35 ,68,0,0
  21:22:35 ,68,0,0
  21:22:34 ,68,0,0
  21:22:34 ,68,0,0
  21:22:34 ,68,0,0
  21:22:34 ,68,0,0
  21:22:34 ,68,0,0
  21:22:33 ,68,0,0
  21:22:33 ,68,0,0
  21:22:33 ,65,17,0
  21:22:33 ,67,20,0
  21:22:33 ,8,117,0
  21:22:32 ,11,80,0
  21:22:32 ,68,0,0
  21:22:32 ,68,0,0
  21:22:32 ,68,0,0
  21:22:32 ,68,0,0
  21:22:31 ,68,0,0
  21:22:31 ,68,0,0
  21:22:31 ,68,0,0
  21:22:31 ,68,0,0
  21:22:31 ,68,0,0
  21:22:30 ,68,0,0
  21:22:30 ,68,0,0
  21:22:30 ,68,0,0
  21:22:30 ,68,0,0
  21:22:30 ,68,0,0
  21:22:29 ,68,0,0
  21:22:29 ,68,0,0
  21:22:29 ,68,0,0
  21:22:29 ,68,0,0
  21:22:29 ,68,0,0
  21:22:28 ,68,0,0
  21:22:28 ,68,0,0
  21:22:28 ,68,0,0
  21:22:28 ,68,0,0
  21:22:28 ,68,0,0
  21:22:27 ,68,0,0
  21:22:27 ,68,0,0
  21:22:27 ,68,0,0
  21:22:27 ,68,0,0
  21:22:27 ,68,0,0
  21:22:26 ,68,0,0
  21:22:26 ,68,0,0
  21:22:26 ,68,0,0
  21:22:26 ,68,0,0
  21:22:26 ,68,0,0
  21:22:25 ,68,0,0
  21:22:25 ,68,0,0
  21:22:25 ,68,0,0
  21:22:25 ,68,0,0
  21:22:25 ,68,0,0
  21:22:24 ,68,0,0
  21:22:24 ,68,0,0
  21:22:24 ,68,0,0
  21:22:24 ,68,0,0
  21:22:24 ,68,0,0
  21:22:23 ,68,0,0
  21:22:23 ,68,0,0
  21:22:23 ,68,0,0
  21:22:23 ,68,0,0
  21:22:23 ,68,0,0
  21:22:22 ,68,0,0
  21:22:22 ,68,0,0
  21:22:22 ,68,0,0
  21:22:22 ,68,0,0
  21:22:22 ,68,0,0
  21:22:21 ,68,0,0
  21:22:21 ,68,0,0
  21:22:21 ,68,0,0
  21:22:21 ,68,0,0
  21:22:21 ,68,0,0
  21:22:20 ,68,0,0
  21:22:20 ,68,0,0
  21:22:20 ,68,0,0
  21:22:20 ,68,0,0
  21:22:20 ,68,0,0
  21:22:19 ,68,0,0
  21:22:19 ,68,0,0
  21:22:19 ,68,0,0
  21:22:19 ,68,0,0
  21:22:19 ,68,0,0
  21:22:18 ,68,0,0
  21:22:18 ,68,0,0
  21:22:18 ,68,0,0
  21:22:18 ,68,0,0
  21:22:18 ,68,0,0
  21:22:17 ,68,0,0
  21:22:17 ,68,0,0
  21:22:17 ,68,0,0
  21:22:17 ,68,0,0
  21:22:17 ,68,0,0
  21:22:16 ,68,0,0
  21:22:16 ,68,0,0
  21:22:16 ,68,0,0
  21:22:16 ,68,0,0
  21:22:16 ,68,0,0
  21:22:15 ,68,0,0
  21:22:15 ,68,0,0
  21:22:15 ,68,0,0
  21:22:15 ,68,0,0
  21:22:15 ,68,0,0
  21:22:14 ,68,0,0
  21:22:14 ,68,0,0
  21:22:14 ,68,0,0
  21:22:14 ,68,0,0
  21:22:14 ,67,13,0
  21:22:13 ,16,109,0
  21:22:13 ,7,117,0
  21:22:13 ,9,100,0
  21:22:13 ,68,0,0
  21:22:13 ,68,0,0
  21:22:12 ,68,0,0
  21:22:12 ,68,0,0
  21:22:12 ,68,0,0
  21:22:12 ,68,0,0
  21:22:12 ,68,0,0
  21:22:11 ,68,0,0
  21:22:11 ,68,0,0
  21:22:11 ,68,0,0
  21:22:11 ,68,0,0
  21:22:11 ,68,0,0
  21:22:10 ,68,0,0
  21:22:10 ,68,0,0
  21:22:10 ,68,0,0
  21:22:10 ,68,0,0
  21:22:10 ,68,0,0
  21:22:09 ,68,0,0
  21:22:09 ,68,0,0
  21:22:09 ,68,0,0
  21:22:09 ,68,0,0
  21:22:09 ,68,0,0
  21:22:08 ,68,0,0
  21:22:08 ,68,0,0
  21:22:08 ,68,0,0
  21:22:08 ,68,0,0
  21:22:08 ,68,0,0
  21:22:07 ,68,0,0
  21:22:07 ,68,0,0
  21:22:07 ,68,0,0
  21:22:07 ,68,0,0
  21:22:07 ,68,0,0
  21:22:06 ,68,0,0
  21:22:06 ,68,0,0
  21:22:06 ,68,0,0
  21:22:06 ,68,0,0
  21:22:06 ,68,0,0
  21:22:05 ,68,0,0
  21:22:05 ,68,0,0
  21:22:05 ,68,0,0
  21:22:05 ,68,0,0
  21:22:05 ,68,0,0
  21:22:04 ,68,0,0
  21:22:04 ,68,0,0
  21:22:04 ,68,0,0
  21:22:04 ,68,0,0
  21:22:04 ,68,0,0
  21:22:03 ,68,0,0
  21:22:03 ,68,0,0
  21:22:03 ,68,0,0
  21:22:03 ,68,0,0
  21:22:03 ,68,0,0
  21:22:02 ,68,0,0
  21:22:02 ,68,0,0
  21:22:02 ,68,0,0
  21:22:02 ,68,0,0
  21:22:02 ,68,0,0
  21:22:01 ,68,0,0
  21:22:01 ,68,0,0
  21:22:01 ,68,0,0
  21:22:01 ,68,0,0
  21:22:01 ,68,0,0
  21:22:00 ,68,0,0
  21:22:00 ,68,0,0
  21:22:00 ,68,0,0
  21:22:00 ,68,0,0
  21:22:00 ,68,0,0
  21:21:59 ,68,0,0
  21:21:59 ,68,0,0
  21:21:59 ,68,0,0
  21:21:59 ,68,0,0
  21:21:59 ,68,0,0
  21:21:58 ,68,0,0
  21:21:58 ,68,0,0
  21:21:58 ,68,0,0
  21:21:58 ,68,0,0
  21:21:58 ,68,0,0
  21:21:57 ,68,0,0
  21:21:57 ,68,0,0
  21:21:57 ,68,0,0
  21:21:57 ,68,0,0
  21:21:57 ,68,0,0
  21:21:56 ,68,0,0
  21:21:56 ,68,0,0
  21:21:56 ,68,0,0
  21:21:56 ,68,0,0
  21:21:56 ,68,0,0
  21:21:55 ,68,0,0
  21:21:55 ,68,0,0
  21:21:55 ,68,0,0
  21:21:55 ,68,0,0
  21:21:55 ,68,0,0
  21:21:54 ,68,0,0
  21:21:54 ,68,0,0
  21:21:54 ,68,0,0
  21:21:54 ,68,0,0
  21:21:54 ,68,0,0
  21:21:53 ,68,0,0
  21:21:53 ,68,0,0
  21:21:53 ,68,0,0
  21:21:53 ,68,0,0
  21:21:53 ,68,0,0
  21:21:52 ,68,0,0
  21:21:52 ,68,0,0
  21:21:52 ,68,0,0
  21:21:52 ,68,0,0
  21:21:52 ,68,0,0
  21:21:51 ,68,0,0
  21:21:51 ,68,0,0
  21:21:51 ,68,0,0
  21:21:51 ,68,0,0
  21:21:51 ,68,0,0
  21:21:50 ,68,0,0
  21:21:50 ,68,0,0
  21:21:50 ,67,0,0
  21:21:50 ,67,0,0
  21:21:50 ,67,0,0
  21:21:49 ,67,0,0
  21:21:49 ,67,0,0
  21:21:49 ,67,0,0
  21:21:49 ,67,0,0
  21:21:49 ,67,0,0
  21:21:48 ,67,0,0
  21:21:48 ,67,0,0
  21:21:48 ,67,0,0
  21:21:48 ,67,0,0
  21:21:48 ,67,0,0
  21:21:47 ,67,0,0
  21:21:47 ,67,0,0
  21:21:47 ,67,0,0
  21:21:47 ,67,0,0
  21:21:47 ,67,0,0
  21:21:46 ,67,0,0
  21:21:46 ,67,0,0
  21:21:46 ,67,0,0
  21:21:46 ,67,0,0
  21:21:46 ,67,0,0
  21:21:45 ,67,0,0
  21:21:45 ,67,0,0
  21:21:45 ,67,0,0
  21:21:45 ,67,0,0
  21:21:45 ,67,0,0
  21:21:44 ,67,0,0
  21:21:44 ,67,0,0
  21:21:44 ,67,0,0
  21:21:44 ,67,0,0
  21:21:44 ,67,0,0
  21:21:43 ,67,0,0
  21:21:43 ,67,0,0
  21:21:43 ,67,0,0
  21:21:43 ,67,0,0
  21:21:43 ,67,0,0
  21:21:42 ,67,0,0
  21:21:42 ,67,0,0
  21:21:42 ,67,0,0
  21:21:42 ,67,0,0
  21:21:42 ,67,0,0
  21:21:41 ,67,0,0
  21:21:41 ,67,0,0
  21:21:41 ,67,0,0
  21:21:41 ,67,0,0
  21:21:41 ,67,0,0
  21:21:40 ,67,0,0
  21:21:40 ,67,0,0
  21:21:40 ,67,0,0
  21:21:40 ,67,0,0
  21:21:40 ,67,0,0
  21:21:39 ,67,0,0
  21:21:39 ,67,0,0
  21:21:39 ,67,0,0
  21:21:39 ,67,0,0
  21:21:39 ,67,0,0
  21:21:38 ,67,0,0
  21:21:38 ,67,0,0
  21:21:38 ,67,0,0
  21:21:38 ,67,0,0
  21:21:38 ,67,0,0
  21:21:37 ,67,0,0
  21:21:37 ,67,0,0
  21:21:37 ,67,0,0
  21:21:37 ,67,0,0
  21:21:37 ,67,0,0
  21:21:36 ,67,0,0
  21:21:36 ,67,0,0
  21:21:36 ,67,0,0
  21:21:36 ,67,0,0
  21:21:36 ,67,0,0
  21:21:35 ,67,0,0
  21:21:35 ,67,0,0
  21:21:35 ,67,0,0
  21:21:35 ,67,0,0
  21:21:35 ,67,0,0
  21:21:34 ,67,0,0
  21:21:34 ,67,0,0
  21:21:34 ,67,0,0
  21:21:34 ,67,0,0
  21:21:34 ,67,0,0
  21:21:33 ,67,0,0
  21:21:33 ,67,0,0
  21:21:33 ,67,0,0
  21:21:33 ,67,0,0
  21:21:33 ,67,0,0
  21:21:32 ,67,0,0
  21:21:32 ,67,0,0
  21:21:32 ,67,0,0
  21:21:32 ,67,0,0
  21:21:32 ,67,0,0
  21:21:31 ,67,0,0
  21:21:31 ,67,0,0
  21:21:31 ,67,0,0
  21:21:31 ,67,0,0
  21:21:31 ,67,0,0
  21:21:30 ,67,0,0
  21:21:30 ,67,0,0
  21:21:30 ,67,0,0
  21:21:30 ,67,0,0
  21:21:30 ,67,0,0
  21:21:29 ,67,0,0
  21:21:29 ,67,0,0
  21:21:29 ,67,0,0
  21:21:29 ,67,0,0
  21:21:29 ,67,0,0
  21:21:28 ,67,0,0
  21:21:28 ,67,0,0
  21:21:28 ,67,0,0
  21:21:28 ,67,0,0
  21:21:28 ,67,0,0
  21:21:27 ,67,0,0
  21:21:27 ,67,0,0
  21:21:27 ,67,0,0
  21:21:27 ,67,0,0
  21:21:27 ,67,0,0
  21:21:26 ,67,0,0
  21:21:26 ,67,0,0
  21:21:26 ,67,0,0
  21:21:26 ,67,0,0
  21:21:26 ,67,0,0
  21:21:25 ,67,0,0
  21:21:25 ,67,0,0
  21:21:25 ,67,0,0
  21:21:25 ,67,0,0
  21:21:25 ,67,0,0
  21:21:24 ,67,0,0
  21:21:24 ,67,0,0
  21:21:24 ,67,0,0
  21:21:24 ,67,0,0
  21:21:24 ,67,0,0
  21:21:23 ,67,0,0
  21:21:23 ,67,0,0
  21:21:23 ,67,0,0
  21:21:23 ,67,0,0
  21:21:23 ,67,0,0
  21:21:22 ,67,0,0
  21:21:22 ,67,0,0
  21:21:22 ,67,0,0
  21:21:22 ,67,0,0
  21:21:22 ,67,0,0
  21:21:21 ,67,0,0
  21:21:21 ,67,0,0
  21:21:21 ,67,0,0
  21:21:21 ,67,0,0
  21:21:21 ,67,0,0
  21:21:20 ,67,0,0
  21:21:20 ,67,0,0
  21:21:20 ,67,0,0
  21:21:20 ,67,0,0
  21:21:20 ,67,0,0
  21:21:19 ,67,0,0
  21:21:19 ,67,0,0
  21:21:19 ,67,0,0
  21:21:19 ,67,0,0
  21:21:19 ,67,0,0
  21:21:18 ,67,0,0
  21:21:18 ,67,0,0
  21:21:18 ,67,0,0
  21:21:18 ,67,0,0
  21:21:18 ,67,0,0
  21:21:17 ,67,0,0
  21:21:17 ,67,0,0
  21:21:17 ,67,0,0
  21:21:17 ,67,0,0
  21:21:17 ,67,0,0
  21:21:16 ,67,0,0
  21:21:16 ,67,0,0
  21:21:16 ,67,0,0
  21:21:16 ,67,0,0
  21:21:16 ,67,0,0
  21:21:15 ,67,0,0
  21:21:15 ,67,0,0
  21:21:15 ,67,0,0
  21:21:15 ,67,0,0
  21:21:15 ,67,0,0
  21:21:14 ,67,0,0
  21:21:14 ,67,0,0
  21:21:14 ,67,0,0
  21:21:14 ,67,0,0
  21:21:14 ,67,0,0
  21:21:13 ,67,0,0
  21:21:13 ,67,0,0
  21:21:13 ,67,0,0
  21:21:13 ,67,0,0
  21:21:13 ,67,0,0
  21:21:12 ,67,0,0
  21:21:12 ,67,0,0
  21:21:12 ,67,0,0
  21:21:12 ,67,0,0
  21:21:12 ,67,0,0
  21:21:11 ,67,0,0
  21:21:11 ,67,0,0
  21:21:11 ,67,0,0
  21:21:11 ,67,0,0
  21:21:11 ,67,0,0
  21:21:10 ,67,0,0
  21:21:10 ,67,0,0
  21:21:10 ,67,0,0
  21:21:10 ,67,0,0
  21:21:10 ,67,0,0
  21:21:09 ,67,0,0
  21:21:09 ,67,0,0
  21:21:09 ,67,0,0
  21:21:09 ,67,0,0
  21:21:09 ,67,0,0
  21:21:08 ,67,0,0
  21:21:08 ,67,0,0
  21:21:08 ,67,0,0
  21:21:08 ,67,0,0
  21:21:08 ,67,0,0
  21:21:07 ,67,0,0
  21:21:07 ,67,0,0
  21:21:07 ,67,0,0
  21:21:07 ,67,0,0
  21:21:07 ,67,0,0
  21:21:06 ,67,0,0
  21:21:06 ,67,0,0
  21:21:06 ,67,0,0
  21:21:06 ,67,0,0
  21:21:06 ,67,0,0
  21:21:05 ,67,0,0
  21:21:05 ,67,0,0
  21:21:05 ,67,0,0
  21:21:05 ,67,0,0
  21:21:05 ,67,0,0
  21:21:04 ,67,0,0
  21:21:04 ,67,0,0
  21:21:04 ,67,0,0
  21:21:04 ,67,0,0
  21:21:04 ,67,0,0
  21:21:03 ,67,0,0
  21:21:03 ,67,0,0
  21:21:03 ,67,0,0
  21:21:03 ,67,0,0
  21:21:03 ,67,0,0
  21:21:02 ,67,0,0
  21:21:02 ,67,0,0
  21:21:02 ,67,0,0
  21:21:02 ,67,0,0
  21:21:02 ,67,0,0
  21:21:01 ,67,0,0
  21:21:01 ,67,0,0
  21:21:01 ,67,0,0
  21:21:01 ,67,0,0
  21:21:01 ,67,0,0
  21:21:00 ,67,0,0
  21:21:00 ,67,0,0
  21:21:00 ,67,0,0
  21:21:00 ,67,0,0
  21:21:00 ,67,0,0
  21:20:59 ,67,0,0
  21:20:59 ,67,0,0
  21:20:59 ,67,0,0
  21:20:59 ,67,0,0
  21:20:59 ,67,0,0
  21:20:58 ,67,0,0
  21:20:58 ,67,0,0
  21:20:58 ,67,0,0
  21:20:58 ,67,0,0
  21:20:58 ,67,0,0
  21:20:57 ,67,0,0
  21:20:57 ,67,0,0
  21:20:57 ,67,0,0
  21:20:57 ,67,0,0
  21:20:57 ,67,0,0
  21:20:56 ,67,0,0
  21:20:56 ,67,0,0
  21:20:56 ,67,0,0
  21:20:56 ,67,0,0
  21:20:56 ,67,0,0
  21:20:55 ,67,0,0
  21:20:55 ,67,0,0
  21:20:55 ,67,0,0
  21:20:55 ,67,0,0
  21:20:55 ,67,0,0
  21:20:54 ,67,0,0
  21:20:54 ,67,0,0
  21:20:54 ,67,0,0
  21:20:54 ,67,0,0
  21:20:54 ,67,0,0
  21:20:53 ,67,0,0
  21:20:53 ,67,0,0
  21:20:53 ,67,0,0
  21:20:53 ,67,0,0
  21:20:53 ,67,0,0
  21:20:52 ,67,0,0
  21:20:52 ,67,0,0
  21:20:52 ,67,0,0
  21:20:52 ,67,0,0
  21:20:52 ,67,0,0
  21:20:51 ,67,0,0
  21:20:51 ,67,0,0
  21:20:51 ,67,0,0
  21:20:51 ,67,0,0
  21:20:51 ,67,0,0
  21:20:50 ,67,0,0
  21:20:50 ,67,0,0
  21:20:50 ,67,0,0
  21:20:50 ,67,0,0
  21:20:50 ,67,0,0
  21:20:49 ,67,0,0
  21:20:49 ,67,0,0
  21:20:49 ,67,0,0
  21:20:49 ,67,0,0
  21:20:49 ,67,0,0
  21:20:48 ,67,0,0
  21:20:48 ,67,0,0
  21:20:48 ,67,0,0
  21:20:48 ,67,0,0
  21:20:48 ,67,0,0
  21:20:47 ,67,0,0
  21:20:47 ,67,0,0
  21:20:47 ,67,0,0
  21:20:47 ,67,0,0
  21:20:47 ,67,0,0
  21:20:46 ,67,0,0
  21:20:46 ,67,0,0
  21:20:46 ,67,0,0
  21:20:46 ,67,0,0
  21:20:46 ,67,0,0
  21:20:45 ,68,0,0
  21:20:45 ,68,0,0
  21:20:45 ,68,0,0
  21:20:45 ,68,0,0
  21:20:45 ,68,0,0
  21:20:44 ,68,0,0
  21:20:44 ,68,0,0
  21:20:44 ,68,0,0
  21:20:44 ,68,0,0
  21:20:44 ,68,0,0
  21:20:43 ,68,0,0
  21:20:43 ,68,0,0
  21:20:43 ,68,0,0
  21:20:43 ,68,0,0
  21:20:43 ,68,0,0
  21:20:42 ,68,0,0
  21:20:42 ,68,0,0
  21:20:42 ,68,0,0
  21:20:42 ,68,0,0
  21:20:42 ,68,0,0
  21:20:41 ,68,0,0
  21:20:41 ,68,0,0
  21:20:41 ,68,0,0
  21:20:41 ,68,0,0
  21:20:41 ,68,0,0
  21:20:40 ,68,0,0
  21:20:40 ,68,0,0
  21:20:40 ,68,0,0
  21:20:40 ,68,0,0
  21:20:40 ,68,0,0
  21:20:39 ,68,0,0
  21:20:39 ,68,0,0
  21:20:39 ,68,0,0
  21:20:39 ,68,0,0
  21:20:39 ,68,0,0
  21:20:38 ,68,0,0
  21:20:38 ,68,0,0
  21:20:38 ,68,0,0
  21:20:38 ,68,0,0
  21:20:38 ,68,0,0
  21:20:37 ,68,0,0
  21:20:37 ,68,0,0
  21:20:37 ,68,0,0
  21:20:37 ,68,0,0
  21:20:37 ,68,0,0
  21:20:36 ,68,0,0
  21:20:36 ,68,0,0
  21:20:36 ,68,0,0
  21:20:36 ,68,0,0
  21:20:36 ,68,0,0
  21:20:35 ,68,0,0
  21:20:35 ,68,0,0
  21:20:35 ,68,0,0
  21:20:35 ,68,0,0
  21:20:35 ,68,0,0
  21:20:34 ,68,0,0
  21:20:34 ,68,0,0
  21:20:34 ,68,0,0
  21:20:34 ,68,0,0
  21:20:34 ,68,0,0
  21:20:33 ,68,0,0
  21:20:33 ,68,0,0
  21:20:33 ,68,0,0
  21:20:33 ,68,0,0
  21:20:33 ,68,0,0
  21:20:32 ,68,0,0
  21:20:32 ,68,0,0
  21:20:32 ,68,0,0
  21:20:32 ,68,0,0
  21:20:32 ,68,0,0
  21:20:31 ,68,0,0
  21:20:31 ,68,0,0
  21:20:31 ,68,0,0
  21:20:31 ,68,0,0
  21:20:31 ,68,0,0
  21:20:30 ,68,0,0
  21:20:30 ,68,0,0
  21:20:30 ,68,0,0
  21:20:30 ,68,0,0
  21:20:30 ,68,0,0
  21:20:29 ,68,0,0
  21:20:29 ,68,0,0
  21:20:29 ,68,0,0
  21:20:29 ,68,0,0
  21:20:29 ,68,0,0
  21:20:28 ,68,0,0
  21:20:28 ,68,0,0
  21:20:28 ,68,0,0
  21:20:28 ,68,0,0
  21:20:28 ,68,0,0
  21:20:27 ,68,0,0
  21:20:27 ,68,0,0
  21:20:27 ,68,0,0
  21:20:27 ,68,0,0
  21:20:27 ,68,0,0
  21:20:26 ,68,0,0
