时间,电压传感器值,电流传感器值,位移传感器值,
  22:06:57 ,66,0,0,
  22:06:57 ,66,0,0,
  22:06:57 ,66,0,0,
  22:06:56 ,66,0,0,
  22:06:56 ,66,0,0,
  22:06:56 ,66,0,0,
  22:06:56 ,66,0,0,
  22:06:56 ,66,0,0,
  22:06:55 ,66,0,0,
  22:06:55 ,66,0,0,
  22:06:55 ,66,0,0,
  22:06:55 ,66,0,0,
  22:06:55 ,66,0,0,
  22:06:54 ,66,0,0,
  22:06:54 ,66,0,0,
  22:06:54 ,66,0,0,
  22:06:54 ,66,0,0,
  22:06:54 ,66,0,0,
  22:06:53 ,66,0,0,
  22:06:53 ,66,0,0,
  22:06:53 ,66,0,0,
  22:06:53 ,66,0,0,
  22:06:53 ,66,0,0,
  22:06:52 ,66,0,0,
  22:06:52 ,66,0,0,
  22:06:52 ,66,0,0,
  22:06:52 ,65,0,0,
  22:06:52 ,65,0,0,
  22:06:51 ,65,4,0,
  22:06:51 ,34,84,0,
  22:06:51 ,26,90,0,
  22:06:51 ,29,88,0,
  22:06:51 ,33,82,0,
  22:06:50 ,30,88,0,
  22:06:50 ,31,86,0,
  22:06:50 ,29,88,0,
  22:06:50 ,28,91,0,
  22:06:50 ,22,95,0,
  22:06:49 ,25,94,0,
  22:06:49 ,26,92,0,
  22:06:49 ,23,95,0,
  22:06:49 ,25,92,0,
  22:06:49 ,23,95,0,
  22:06:48 ,25,92,0,
  22:06:48 ,26,93,0,
  22:06:48 ,21,98,0,
  22:06:48 ,22,97,0,
  22:06:48 ,22,96,0,
  22:06:47 ,22,97,0,
  22:06:47 ,23,95,0,
  22:06:47 ,21,96,0,
  22:06:47 ,22,95,0,
  22:06:47 ,27,91,0,
  22:06:46 ,24,94,0,
  22:06:46 ,26,93,0,
  22:06:46 ,22,95,0,
  22:06:46 ,28,91,0,
  22:06:46 ,25,93,0,
  22:06:45 ,23,94,0,
  22:06:45 ,23,95,0,
  22:06:45 ,23,95,0,
  22:06:45 ,21,96,0,
  22:06:45 ,22,95,0,
  22:06:44 ,24,93,0,
  22:06:44 ,24,95,0,
  22:06:44 ,24,95,0,
  22:06:44 ,24,92,0,
  22:06:44 ,26,91,0,
  22:06:43 ,24,92,0,
  22:06:43 ,31,87,0,
  22:06:43 ,28,91,0,
  22:06:43 ,21,94,0,
  22:06:43 ,30,91,0,
  22:06:42 ,25,93,0,
  22:06:42 ,27,92,0,
  22:06:42 ,24,94,0,
  22:06:42 ,24,95,0,
  22:06:42 ,24,94,0,
  22:06:41 ,30,89,0,
  22:06:41 ,23,94,0,
  22:06:41 ,24,95,0,
  22:06:41 ,27,92,0,
  22:06:41 ,22,96,0,
  22:06:40 ,26,92,0,
  22:06:40 ,22,96,0,
  22:06:40 ,28,90,0,
  22:06:40 ,29,90,0,
  22:06:40 ,24,95,0,
  22:06:39 ,29,90,0,
  22:06:39 ,26,92,0,
  22:06:39 ,22,95,0,
  22:06:39 ,29,90,0,
  22:06:39 ,28,91,0,
  22:06:38 ,26,93,0,
  22:06:38 ,24,93,0,
  22:06:38 ,25,94,0,
  22:06:38 ,27,90,0,
  22:06:38 ,30,88,0,
  22:06:37 ,24,96,0,
  22:06:37 ,30,90,0,
  22:06:37 ,27,91,0,
  22:06:37 ,28,92,0,
  22:06:37 ,30,89,0,
  22:06:36 ,24,94,0,
  22:06:36 ,25,93,0,
  22:06:36 ,32,89,0,
  22:06:36 ,23,97,0,
  22:06:36 ,26,94,0,
  22:06:35 ,29,91,0,
  22:06:35 ,30,89,0,
  22:06:35 ,24,95,0,
  22:06:35 ,27,93,0,
  22:06:35 ,26,95,0,
  22:06:34 ,24,97,0,
  22:06:34 ,22,96,0,
  22:06:34 ,24,96,0,
  22:06:34 ,26,95,0,
  22:06:34 ,26,94,0,
  22:06:33 ,26,92,0,
  22:06:33 ,31,83,0,
  22:06:33 ,37,83,0,
  22:06:33 ,27,95,0,
  22:06:33 ,23,98,0,
  22:06:32 ,34,81,0,
  22:06:32 ,53,5,0,
  22:06:32 ,66,2,0,
  22:06:32 ,32,47,0,
  22:06:32 ,66,0,0,
