时间,电压传感器值,电流传感器值,位移传感器值
  22:14:43 ,66,0,0
  22:14:43 ,66,0,0
  22:14:43 ,66,0,0
  22:14:43 ,66,0,0
  22:14:42 ,66,0,0
  22:14:42 ,66,0,0
  22:14:42 ,66,0,0
  22:14:42 ,66,0,0
  22:14:42 ,66,0,0
  22:14:41 ,66,0,0
  22:14:41 ,66,0,0
  22:14:41 ,66,0,0
  22:14:41 ,66,0,0
  22:14:41 ,66,0,0
  22:14:40 ,66,0,0
  22:14:40 ,66,0,0
  22:14:40 ,66,0,0
  22:14:40 ,66,0,0
  22:14:40 ,66,0,0
  22:14:39 ,66,0,0
  22:14:39 ,66,0,0
  22:14:39 ,66,0,0
  22:14:39 ,66,0,0
  22:14:39 ,66,0,0
  22:14:38 ,66,0,0
  22:14:38 ,66,0,0
  22:14:38 ,66,0,0
  22:14:38 ,66,0,0
  22:14:38 ,66,0,0
  22:14:37 ,66,0,0
  22:14:37 ,66,0,0
  22:14:37 ,66,0,0
  22:14:37 ,66,0,0
  22:14:37 ,66,0,0
  22:14:36 ,66,0,0
  22:14:36 ,66,0,0
  22:14:36 ,66,0,0
  22:14:36 ,66,0,0
  22:14:36 ,66,0,0
  22:14:35 ,66,0,0
  22:14:35 ,66,0,0
  22:14:35 ,66,0,0
  22:14:35 ,66,0,0
  22:14:35 ,66,0,0
  22:14:34 ,66,0,0
  22:14:34 ,66,0,0
  22:14:34 ,66,0,0
  22:14:34 ,66,0,0
  22:14:34 ,66,0,0
  22:14:33 ,66,0,0
  22:14:33 ,66,0,0
  22:14:33 ,66,0,0
  22:14:33 ,66,0,0
  22:14:33 ,66,0,0
  22:14:32 ,66,0,0
  22:14:32 ,66,0,0
  22:14:32 ,66,0,0
  22:14:32 ,66,0,0
  22:14:32 ,66,0,0
  22:14:31 ,66,0,0
  22:14:31 ,66,0,0
  22:14:31 ,66,0,0
  22:14:31 ,66,0,0
  22:14:31 ,66,0,0
  22:14:30 ,66,0,0
  22:14:30 ,66,0,0
  22:14:30 ,66,0,0
  22:14:30 ,66,0,0
  22:14:30 ,66,0,0
  22:14:29 ,66,0,0
  22:14:29 ,66,0,0
  22:14:29 ,66,0,0
  22:14:29 ,66,0,0
  22:14:29 ,66,0,0
  22:14:28 ,66,0,0
  22:14:28 ,66,0,0
  22:14:28 ,66,0,0
  22:14:28 ,66,0,0
  22:14:28 ,66,0,0
  22:14:27 ,66,0,0
  22:14:27 ,66,0,0
  22:14:27 ,66,0,0
  22:14:27 ,66,0,0
  22:14:27 ,66,0,0
  22:14:26 ,66,0,0
  22:14:26 ,66,0,0
  22:14:26 ,66,0,0
  22:14:26 ,66,0,0
  22:14:26 ,66,0,0
  22:14:25 ,66,0,0
  22:14:25 ,66,0,0
  22:14:25 ,66,0,0
  22:14:25 ,66,0,0
  22:14:25 ,66,0,0
  22:14:24 ,66,0,0
  22:14:24 ,66,0,0
  22:14:24 ,66,0,0
  22:14:24 ,66,0,0
  22:14:24 ,66,0,0
  22:14:23 ,66,0,0
  22:14:23 ,66,0,0
  22:14:23 ,66,0,0
  22:14:23 ,66,0,0
  22:14:23 ,66,0,0
  22:14:22 ,66,0,0
  22:14:22 ,66,0,0
  22:14:22 ,66,0,0
  22:14:22 ,66,0,0
  22:14:22 ,66,0,0
  22:14:21 ,66,0,0
  22:14:21 ,66,0,0
  22:14:21 ,66,0,0
  22:14:21 ,66,0,0
  22:14:21 ,66,0,0
  22:14:20 ,66,0,0
  22:14:20 ,66,0,0
  22:14:20 ,66,0,0
  22:14:20 ,66,0,0
  22:14:20 ,66,0,0
  22:14:19 ,66,0,0
  22:14:19 ,66,0,0
  22:14:19 ,66,0,0
  22:14:19 ,66,0,0
  22:14:19 ,66,0,0
  22:14:18 ,66,0,0
  22:14:18 ,65,10,0
  22:14:18 ,27,90,0
  22:14:18 ,29,89,0
  22:14:18 ,25,91,0
  22:14:17 ,30,86,0
  22:14:17 ,30,87,0
  22:14:17 ,30,86,0
  22:14:17 ,29,86,0
  22:14:17 ,30,87,0
  22:14:16 ,30,86,0
  22:14:16 ,29,88,0
  22:14:16 ,30,86,0
  22:14:16 ,31,86,0
  22:14:16 ,27,88,0
  22:14:15 ,30,88,0
  22:14:15 ,30,88,0
  22:14:15 ,28,88,0
  22:14:15 ,26,90,0
  22:14:15 ,29,88,0
  22:14:14 ,29,87,0
  22:14:14 ,26,90,0
  22:14:14 ,27,89,0
  22:14:14 ,28,89,0
  22:14:14 ,28,88,0
  22:14:13 ,29,88,0
  22:14:13 ,30,87,0
  22:14:13 ,30,87,0
  22:14:13 ,29,88,0
  22:14:13 ,26,90,0
  22:14:12 ,29,87,0
  22:14:12 ,27,89,0
  22:14:12 ,29,88,0
  22:14:12 ,29,88,0
  22:14:12 ,25,91,0
  22:14:11 ,29,89,0
  22:14:11 ,27,90,0
  22:14:11 ,25,90,0
  22:14:11 ,30,86,0
  22:14:11 ,27,90,0
  22:14:10 ,28,90,0
  22:14:10 ,27,90,0
  22:14:10 ,27,89,0
  22:14:10 ,28,89,0
  22:14:10 ,29,88,0
  22:14:09 ,28,88,0
  22:14:09 ,28,89,0
  22:14:09 ,28,89,0
  22:14:09 ,27,90,0
  22:14:09 ,26,90,0
  22:14:08 ,29,85,0
