时间,电压传感器值,电流传感器值,位移传感器值,
  11:46:18 ,0,0,0,
  11:46:18 ,0,0,0,
  11:46:17 ,0,0,0,
  11:46:17 ,0,0,0,
  11:46:17 ,0,0,0,
  11:46:17 ,0,0,0,
  11:46:17 ,0,0,0,
  11:46:16 ,0,0,0,
  11:46:16 ,0,0,0,
  11:46:16 ,0,0,0,
  11:46:16 ,0,0,0,
  11:46:16 ,0,0,0,
  11:46:15 ,0,0,0,
  11:46:15 ,0,0,0,
  11:46:15 ,0,0,0,
  11:46:15 ,0,0,0,
  11:46:15 ,0,0,0,
  11:46:14 ,0,0,0,
  11:46:14 ,0,0,0,
  11:46:14 ,0,0,0,
  11:46:14 ,0,0,0,
  11:46:14 ,0,0,0,
  11:46:13 ,0,0,0,
  11:46:13 ,0,0,0,
  11:46:13 ,0,0,0,
  11:46:13 ,0,0,0,
  11:46:13 ,0,0,0,
  11:46:12 ,0,0,0,
  11:46:12 ,0,0,0,
  11:46:12 ,0,0,0,
  11:46:12 ,0,0,0,
  11:46:12 ,0,0,0,
  11:46:11 ,0,0,0,
  11:46:11 ,0,0,0,
  11:46:11 ,0,0,0,
  11:46:11 ,0,0,0,
  11:46:11 ,0,0,0,
  11:46:10 ,0,0,0,
  11:46:10 ,0,0,0,
  11:46:10 ,0,0,0,
  11:46:10 ,0,0,0,
  11:46:10 ,0,0,0,
  11:46:09 ,0,0,0,
  11:46:09 ,0,0,0,
  11:46:09 ,0,0,0,
  11:46:09 ,0,0,0,
  11:46:09 ,0,0,0,
  11:46:08 ,0,0,0,
  11:46:08 ,0,0,0,
  11:46:08 ,0,0,0,
  11:46:08 ,0,0,0,
  11:46:08 ,0,0,0,
  11:46:07 ,0,0,0,
  11:45:58 ,105,0,0,
  11:45:58 ,106,0,0,
  11:45:58 ,106,0,0,
  11:45:58 ,106,0,0,
  11:45:58 ,106,0,0,
  11:45:57 ,106,0,0,
  11:45:57 ,106,0,0,
  11:45:57 ,106,0,0,
  11:45:57 ,106,0,0,
  11:45:57 ,106,0,0,
  11:45:56 ,106,0,0,
  11:45:56 ,106,0,0,
  11:45:56 ,106,0,0,
  11:45:56 ,106,0,0,
  11:45:56 ,106,0,0,
  11:45:55 ,106,0,0,
  11:45:55 ,106,0,0,
  11:45:55 ,107,0,0,
  11:45:55 ,107,0,0,
  11:45:55 ,107,0,0,
  11:45:54 ,107,0,0,
  11:45:54 ,107,0,0,
  11:45:54 ,107,0,0,
  11:45:54 ,108,0,0,
  11:45:54 ,108,0,0,
