时间,电压传感器值,电流传感器值,位移传感器值,
  15:53:58 ,0,0,0,
  15:53:57 ,0,0,0,
  15:53:57 ,0,0,0,
  15:53:57 ,0,0,0,
  15:53:57 ,0,0,0,
  15:53:57 ,0,0,0,
  15:53:56 ,0,0,0,
  15:53:56 ,0,0,0,
  15:53:56 ,0,0,0,
  15:53:56 ,0,0,0,
  15:53:56 ,0,0,0,
  15:53:55 ,0,0,0,
  15:53:55 ,0,0,0,
  15:53:55 ,0,0,0,
  15:53:55 ,0,0,0,
  15:53:55 ,0,0,0,
  15:53:54 ,0,0,0,
  15:53:54 ,0,0,0,
  15:53:54 ,0,0,0,
  15:53:54 ,0,0,0,
  15:53:54 ,0,0,0,
  15:53:53 ,0,0,0,
  15:53:53 ,0,0,0,
  15:53:53 ,0,0,0,
  15:53:53 ,0,0,0,
  15:53:53 ,0,0,0,
  15:53:52 ,0,0,0,
  15:53:52 ,0,0,0,
  15:53:52 ,0,0,0,
  15:53:52 ,0,0,0,
  15:53:52 ,0,0,0,
  15:53:51 ,0,0,0,
  15:53:51 ,0,0,0,
  15:53:51 ,0,0,0,
  15:53:51 ,0,0,0,
  15:53:51 ,0,0,0,
  15:53:50 ,0,0,0,
  15:53:50 ,0,0,0,
  15:53:50 ,0,0,0,
  15:53:50 ,0,0,0,
  15:53:50 ,0,0,0,
  15:53:49 ,0,0,0,
  15:53:49 ,0,0,0,
  15:53:49 ,0,0,0,
  15:53:49 ,0,0,0,
  15:53:49 ,0,0,0,
  15:53:48 ,0,0,0,
  15:53:48 ,0,0,0,
  15:53:48 ,0,0,0,
  15:53:48 ,0,0,0,
  15:53:48 ,0,0,0,
  15:53:47 ,0,0,0,
  15:53:47 ,0,0,0,
  15:53:47 ,0,0,0,
  15:53:47 ,0,0,0,
  15:53:47 ,0,0,0,
  15:53:46 ,0,0,0,
  15:53:46 ,0,0,0,
  15:53:46 ,0,0,0,
  15:53:46 ,0,0,0,
  15:53:46 ,0,0,0,
  15:53:45 ,0,0,0,
  15:53:45 ,0,0,0,
  15:53:45 ,0,0,0,
  15:53:45 ,0,0,0,
  15:53:45 ,0,0,0,
  15:53:44 ,0,0,0,
  15:53:44 ,0,0,0,
  15:53:44 ,0,0,0,
  15:53:44 ,0,0,0,
  15:53:44 ,0,0,0,
  15:53:43 ,0,0,0,
  15:53:43 ,0,0,0,
  15:53:43 ,0,0,0,
  15:53:43 ,0,0,0,
  15:53:43 ,0,0,0,
  15:53:42 ,0,0,0,
  15:53:42 ,0,0,0,
  15:53:42 ,0,0,0,
  15:53:42 ,0,0,0,
  15:53:42 ,0,0,0,
  15:53:41 ,0,0,0,
  15:53:41 ,0,0,0,
  15:53:41 ,0,0,0,
  15:53:41 ,0,0,0,
  15:53:41 ,0,0,0,
  15:53:40 ,0,0,0,
  15:53:40 ,0,0,0,
  15:53:40 ,0,0,0,
  15:53:40 ,0,0,0,
  15:53:40 ,0,0,0,
  15:53:39 ,0,0,0,
  15:53:39 ,0,0,0,
  15:53:39 ,0,0,0,
  15:53:39 ,0,0,0,
  15:53:39 ,0,0,0,
  15:53:38 ,0,0,0,
  15:53:38 ,0,0,0,
  15:53:38 ,0,0,0,
  15:53:38 ,0,0,0,
  15:53:38 ,0,0,0,
  15:53:37 ,0,0,0,
  15:53:37 ,0,0,0,
  15:53:37 ,0,0,0,
  15:53:37 ,0,0,0,
  15:53:37 ,0,0,0,
  15:53:36 ,0,0,0,
  15:53:36 ,0,0,0,
  15:53:36 ,0,0,0,
  15:53:36 ,0,0,0,
  15:53:36 ,0,0,0,
  15:53:35 ,0,0,0,
  15:53:35 ,0,0,0,
  15:53:35 ,0,0,0,
  15:53:35 ,0,0,0,
  15:53:35 ,0,0,0,
  15:53:34 ,0,0,0,
  15:53:34 ,0,0,0,
  15:53:34 ,0,0,0,
  15:53:34 ,0,0,0,
  15:53:34 ,0,0,0,
  15:53:33 ,0,0,0,
  15:53:33 ,0,0,0,
  15:53:33 ,0,0,0,
  15:53:33 ,0,0,0,
  15:53:33 ,0,0,0,
  15:53:32 ,0,0,0,
  15:53:32 ,0,0,0,
  15:53:32 ,0,0,0,
  15:53:32 ,0,0,0,
  15:53:32 ,0,0,0,
  15:53:31 ,0,0,0,
