时间,电压传感器值,电流传感器值,位移传感器值,
  15:15:23 ,66,1,0,
  15:15:23 ,66,1,0,
  15:15:23 ,66,1,0,
  15:15:23 ,66,1,0,
  15:15:22 ,66,1,0,
  15:15:22 ,66,1,0,
  15:15:22 ,66,1,0,
  15:15:22 ,66,1,0,
  15:15:22 ,66,1,0,
  15:15:21 ,66,1,0,
  15:15:21 ,66,1,0,
  15:15:21 ,66,1,0,
  15:15:21 ,66,1,0,
  15:15:21 ,66,1,0,
  15:15:20 ,66,1,0,
  15:15:20 ,66,1,0,
  15:15:20 ,66,1,0,
  15:15:20 ,66,1,0,
  15:15:20 ,66,1,0,
  15:15:19 ,66,1,0,
  15:15:19 ,66,1,0,
  15:15:19 ,66,1,0,
  15:15:19 ,66,1,0,
  15:15:19 ,66,1,0,
  15:15:18 ,66,1,0,
  15:15:18 ,66,1,0,
  15:15:18 ,66,1,0,
  15:15:18 ,66,1,0,
  15:15:18 ,66,1,0,
  15:15:17 ,66,1,0,
  15:15:17 ,66,1,0,
  15:15:17 ,66,1,0,
  15:15:17 ,66,1,0,
  15:15:17 ,66,1,0,
  15:15:16 ,66,1,0,
  15:15:16 ,66,1,0,
  15:15:16 ,66,1,0,
  15:15:16 ,66,1,0,
  15:15:16 ,66,1,0,
  15:15:15 ,66,1,0,
  15:15:15 ,66,1,0,
  15:15:15 ,66,1,0,
  15:15:15 ,66,1,0,
  15:15:15 ,66,1,0,
  15:15:14 ,65,3,0,
  15:15:14 ,53,41,0,
  15:15:14 ,34,96,0,
  15:15:14 ,21,106,0,
  15:15:14 ,25,101,0,
  15:15:13 ,33,92,0,
  15:15:13 ,31,97,0,
  15:15:13 ,27,97,0,
  15:15:13 ,28,97,0,
  15:15:13 ,29,99,0,
  15:15:12 ,28,99,0,
  15:15:12 ,29,98,0,
  15:15:12 ,26,99,0,
  15:15:12 ,29,95,0,
  15:15:12 ,35,91,0,
  15:15:11 ,33,92,0,
  15:15:11 ,36,90,0,
  15:15:11 ,34,90,0,
  15:15:11 ,35,90,0,
  15:15:11 ,37,87,0,
  15:15:10 ,31,94,0,
  15:15:10 ,30,94,0,
  15:15:10 ,35,91,0,
  15:15:10 ,37,89,0,
  15:15:10 ,33,92,0,
  15:15:09 ,35,93,0,
  15:15:09 ,27,97,0,
  15:15:09 ,30,98,0,
  15:15:09 ,25,102,0,
  15:15:09 ,30,94,0,
  15:15:08 ,33,91,0,
  15:15:08 ,34,94,0,
  15:15:08 ,29,97,0,
  15:15:08 ,30,97,0,
  15:15:08 ,27,99,0,
  15:15:07 ,28,98,0,
  15:15:07 ,26,100,0,
  15:15:07 ,26,99,0,
  15:15:07 ,30,97,0,
  15:15:07 ,24,103,0,
  15:15:06 ,27,101,0,
  15:15:06 ,26,100,0,
  15:15:06 ,31,93,0,
  15:15:06 ,30,94,0,
  15:15:06 ,32,91,0,
  15:15:05 ,34,90,0,
  15:15:05 ,35,87,0,
  15:15:05 ,37,86,0,
  15:15:05 ,35,89,0,
  15:15:05 ,31,94,0,
  15:15:04 ,30,97,0,
  15:15:04 ,28,96,0,
  15:15:04 ,23,102,0,
  15:15:04 ,30,96,0,
  15:15:04 ,27,98,0,
  15:15:03 ,29,96,0,
  15:15:03 ,28,97,0,
  15:15:03 ,30,93,0,
  15:15:03 ,37,89,0,
  15:15:03 ,37,89,0,
  15:15:02 ,30,95,0,
  15:15:02 ,31,94,0,
  15:15:02 ,32,97,0,
  15:15:02 ,21,101,0,
  15:15:02 ,34,88,0,
  15:15:01 ,38,85,0,
  15:15:01 ,55,9,0,
  15:15:01 ,66,2,0,
  15:15:01 ,65,23,0,
  15:15:01 ,32,93,0,
  15:15:00 ,66,1,0,
  15:15:00 ,66,2,0,
  15:15:00 ,66,16,0,
  15:15:00 ,6,123,0,
  15:15:00 ,6,123,0,
  15:14:59 ,6,123,0,
  15:14:59 ,5,110,0,
  15:14:59 ,66,1,0,
  15:14:59 ,66,1,0,
  15:14:59 ,66,2,0,
  15:14:58 ,62,35,0,
  15:14:58 ,37,98,0,
  15:14:58 ,6,123,0,
  15:14:58 ,6,123,0,
  15:14:58 ,53,8,0,
  15:14:57 ,66,1,0,
  15:14:57 ,66,1,0,
  15:14:57 ,66,1,0,
  15:14:57 ,66,1,0,
  15:14:57 ,66,16,0,
  15:14:56 ,6,123,0,
  15:14:56 ,6,123,0,
  15:14:56 ,5,123,0,
  15:14:56 ,6,123,0,
  15:14:56 ,28,34,0,
  15:14:55 ,66,2,0,
  15:14:55 ,63,33,0,
  15:14:55 ,36,103,0,
  15:14:55 ,6,123,0,
  15:14:55 ,31,29,0,
  15:14:54 ,66,8,0,
  15:14:54 ,25,67,0,
  15:14:54 ,66,1,0,
  15:14:54 ,66,3,0,
  15:14:54 ,63,49,0,
  15:14:53 ,7,121,0,
  15:14:53 ,39,21,0,
  15:14:53 ,64,0,0,
  15:14:53 ,12,0,0,
  15:14:53 ,13,0,0,
  15:14:52 ,15,0,0,
  15:14:52 ,16,0,0,
  15:14:52 ,19,0,0,
  15:14:52 ,21,0,0,
  15:14:52 ,24,0,0,
  15:14:51 ,28,0,0,
  15:14:51 ,32,0,0,
  15:14:51 ,15,0,0,
  15:14:51 ,17,0,0,
  15:14:51 ,19,0,0,
  15:14:50 ,21,0,0,
  15:14:50 ,24,0,0,
  15:14:50 ,28,0,0,
  15:14:50 ,32,0,0,
  15:14:50 ,17,0,0,
  15:14:49 ,19,0,0,
  15:14:49 ,21,0,0,
  15:14:49 ,24,0,0,
  15:14:49 ,28,0,0,
  15:14:49 ,32,0,0,
  15:14:48 ,17,0,0,
  15:14:48 ,19,0,0,
  15:14:48 ,22,0,0,
  15:14:48 ,25,0,0,
  15:14:48 ,29,0,0,
  15:14:47 ,33,0,0,
  15:14:47 ,17,0,0,
  15:14:47 ,20,0,0,
  15:14:47 ,23,0,0,
  15:14:47 ,26,0,0,
  15:14:46 ,30,0,0,
  15:14:46 ,34,0,0,
  15:14:46 ,15,0,0,
  15:14:46 ,17,0,0,
  15:14:46 ,19,0,0,
  15:14:45 ,22,0,0,
  15:14:45 ,25,0,0,
  15:14:45 ,29,0,0,
  15:14:45 ,32,0,0,
  15:14:45 ,13,0,0,
  15:14:44 ,14,0,0,
  15:14:44 ,16,0,0,
  15:14:44 ,18,0,0,
  15:14:44 ,21,0,0,
  15:14:44 ,24,0,0,
  15:14:43 ,28,0,0,
  15:14:43 ,32,0,0,
  15:14:43 ,13,0,0,
  15:14:43 ,15,0,0,
  15:14:43 ,17,0,0,
  15:14:42 ,20,0,0,
  15:14:42 ,23,0,0,
  15:14:42 ,26,0,0,
