时间,电压传感器值,电流传感器值,位移传感器值,
  14:38:04 ,0,0,0,
  14:38:04 ,0,0,0,
  14:38:04 ,0,0,0,
  14:38:04 ,0,0,0,
  14:38:04 ,0,0,0,
  14:38:03 ,0,0,0,
  14:38:03 ,0,0,0,
  14:38:03 ,0,0,0,
  14:38:03 ,0,0,0,
  14:38:03 ,0,0,0,
  14:38:02 ,0,0,0,
  14:38:02 ,0,0,0,
  14:38:02 ,0,0,0,
  14:38:02 ,0,0,0,
  14:38:02 ,0,0,0,
  14:38:01 ,0,0,0,
  14:38:01 ,0,0,0,
  14:38:01 ,0,0,0,
  14:38:01 ,0,0,0,
  14:38:01 ,0,0,0,
  14:38:00 ,0,0,0,
  14:38:00 ,0,0,0,
  14:38:00 ,0,0,0,
  14:38:00 ,0,0,0,
  14:38:00 ,0,0,0,
  14:37:59 ,0,0,0,
  14:37:59 ,0,0,0,
  14:37:59 ,0,0,0,
  14:37:59 ,0,0,0,
  14:37:59 ,0,0,0,
  14:37:58 ,0,0,0,
  14:37:58 ,0,0,0,
  14:37:58 ,0,0,0,
  14:37:58 ,0,0,0,
  14:37:58 ,0,0,0,
  14:37:57 ,0,0,0,
  14:37:57 ,0,0,0,
  14:37:57 ,0,0,0,
  14:37:57 ,0,0,0,
  14:37:57 ,0,0,0,
  14:37:56 ,0,0,0,
  14:37:56 ,0,0,0,
  14:37:56 ,0,0,0,
  14:37:56 ,0,0,0,
  14:37:56 ,0,0,0,
  14:37:55 ,0,0,0,
  14:37:55 ,0,0,0,
  14:37:55 ,0,0,0,
  14:37:55 ,0,0,0,
  14:37:55 ,0,0,0,
  14:37:54 ,0,0,0,
  14:37:54 ,0,0,0,
  14:37:54 ,0,0,0,
  14:37:54 ,0,0,0,
  14:37:54 ,0,0,0,
  14:37:53 ,0,0,0,
  14:37:53 ,0,0,0,
  14:37:53 ,0,0,0,
  14:37:53 ,0,2,0,
  14:37:53 ,0,69,0,
  14:37:52 ,0,73,0,
  14:37:52 ,0,74,0,
  14:37:52 ,0,71,0,
  14:37:52 ,0,74,0,
  14:37:52 ,0,70,0,
  14:37:51 ,0,74,0,
  14:37:51 ,0,64,0,
  14:37:51 ,0,68,0,
  14:37:51 ,0,57,0,
  14:37:51 ,0,66,0,
  14:37:50 ,0,73,0,
  14:37:50 ,0,62,0,
