时间,电压传感器值,电流传感器值,位移传感器值,
  11:48:56 ,0,0,0,
  11:48:56 ,0,0,0,
  11:48:55 ,0,0,0,
  11:48:55 ,0,0,0,
  11:48:55 ,0,0,0,
  11:48:55 ,0,0,0,
  11:48:55 ,0,0,0,
  11:48:54 ,0,0,0,
  11:48:54 ,0,0,0,
  11:48:54 ,0,0,0,
  11:48:54 ,0,0,0,
  11:48:54 ,0,0,0,
  11:48:53 ,0,0,0,
  11:48:53 ,0,0,0,
  11:48:53 ,0,0,0,
  11:48:53 ,0,0,0,
  11:48:53 ,0,0,0,
  11:48:52 ,0,0,0,
  11:48:52 ,0,0,0,
  11:48:52 ,0,0,0,
  11:48:52 ,0,0,0,
  11:48:52 ,0,0,0,
  11:48:51 ,0,0,0,
  11:48:51 ,0,0,0,
  11:48:51 ,0,0,0,
  11:48:51 ,0,0,0,
  11:48:51 ,0,0,0,
  11:48:50 ,0,0,0,
  11:48:50 ,0,0,0,
  11:48:50 ,0,0,0,
  11:48:50 ,0,0,0,
  11:48:50 ,0,0,0,
  11:48:49 ,0,0,0,
  11:48:17 ,123,123,0,
  11:48:16 ,0,0,0,
  11:48:16 ,1,0,0,
  11:48:16 ,14,0,0,
  11:48:16 ,96,0,0,
  11:48:16 ,97,0,0,
  11:48:15 ,97,0,0,
  11:48:15 ,97,0,0,
  11:48:15 ,97,0,0,
  11:48:15 ,96,0,0,
  11:48:15 ,96,0,0,
  11:48:14 ,96,0,0,
  11:48:14 ,96,0,0,
  11:48:14 ,96,0,0,
  11:48:14 ,96,0,0,
  11:48:14 ,96,0,0,
  11:48:13 ,96,0,0,
  11:48:13 ,97,0,0,
  11:48:13 ,98,0,0,
  11:48:13 ,98,0,0,
  11:48:13 ,98,0,0,
  11:48:12 ,98,0,0,
  11:48:12 ,99,0,0,
  11:48:12 ,99,0,0,
  11:48:12 ,99,0,0,
  11:48:12 ,99,0,0,
  11:48:11 ,99,0,0,
  11:48:11 ,99,0,0,
  11:48:11 ,99,0,0,
  11:48:11 ,99,0,0,
  11:48:11 ,99,0,0,
  11:48:10 ,98,0,0,
  11:48:10 ,98,0,0,
  11:48:10 ,98,0,0,
  11:48:10 ,98,0,0,
  11:48:10 ,98,0,0,
  11:48:09 ,98,0,0,
  11:48:09 ,98,0,0,
  11:48:09 ,98,0,0,
  11:48:09 ,98,0,0,
  11:48:09 ,98,0,0,
  11:48:08 ,98,0,0,
  11:48:08 ,98,0,0,
  11:48:08 ,90,0,0,
  11:48:08 ,0,0,0,
  11:48:08 ,0,0,0,
  11:48:07 ,0,0,0,
  11:48:07 ,0,0,0,
  11:48:07 ,0,0,0,
  11:48:07 ,0,0,0,
  11:48:07 ,0,0,0,
  11:48:06 ,0,0,0,
  11:48:06 ,0,0,0,
  11:48:06 ,0,0,0,
  11:48:06 ,0,0,0,
  11:48:06 ,0,0,0,
  11:48:05 ,0,0,0,
  11:48:05 ,0,0,0,
  11:48:05 ,0,0,0,
  11:48:05 ,0,0,0,
  11:48:05 ,0,0,0,
  11:48:04 ,0,0,0,
  11:48:04 ,0,0,0,
  11:48:04 ,0,0,0,
  11:48:04 ,0,0,0,
  11:48:04 ,0,0,0,
  11:48:03 ,0,0,0,
  11:48:03 ,0,0,0,
  11:48:03 ,0,0,0,
  11:48:03 ,0,0,0,
  11:48:03 ,0,0,0,
  11:48:02 ,0,0,0,
  11:48:02 ,0,0,0,
  11:48:02 ,0,0,0,
  11:48:02 ,0,0,0,
  11:48:02 ,0,0,0,
  11:48:01 ,0,0,0,
  11:48:01 ,0,0,0,
  11:48:01 ,0,0,0,
  11:48:01 ,0,0,0,
  11:48:01 ,0,0,0,
  11:48:00 ,0,0,0,
  11:48:00 ,0,0,0,
  11:48:00 ,0,0,0,
