时间,电压传感器值,电流传感器值,位移传感器值,
  15:57:36 ,0,0,0,
  15:57:36 ,0,0,0,
  15:57:36 ,0,0,0,
  15:57:35 ,0,0,0,
  15:57:35 ,0,0,0,
  15:57:35 ,0,0,0,
  15:57:35 ,0,0,0,
  15:57:35 ,0,0,0,
  15:57:34 ,0,0,0,
  15:57:34 ,0,0,0,
  15:57:34 ,0,0,0,
  15:57:34 ,0,0,0,
  15:57:34 ,0,0,0,
  15:57:33 ,0,0,0,
  15:57:33 ,0,0,0,
  15:57:33 ,0,0,0,
  15:57:33 ,0,0,0,
  15:57:33 ,0,0,0,
  15:57:32 ,0,0,0,
  15:57:32 ,0,0,0,
  15:57:32 ,0,0,0,
  15:57:32 ,0,0,0,
  15:57:32 ,0,0,0,
  15:57:31 ,0,0,0,
  15:57:31 ,0,0,0,
  15:57:31 ,0,0,0,
  15:57:31 ,0,0,0,
  15:57:31 ,0,0,0,
  15:57:30 ,0,0,0,
  15:57:30 ,0,0,0,
  15:57:30 ,0,0,0,
  15:57:30 ,0,0,0,
  15:57:30 ,0,0,0,
  15:57:29 ,0,0,0,
  15:57:29 ,0,0,0,
  15:57:29 ,0,0,0,
  15:57:29 ,0,0,0,
  15:57:29 ,0,0,0,
  15:57:28 ,0,0,0,
  15:57:28 ,0,0,0,
  15:57:28 ,0,0,0,
  15:57:28 ,0,0,0,
  15:57:28 ,0,0,0,
  15:57:27 ,0,0,0,
  15:57:27 ,0,0,0,
  15:57:27 ,0,0,0,
  15:57:27 ,0,0,0,
  15:57:27 ,0,0,0,
  15:57:26 ,0,0,0,
  15:57:26 ,0,0,0,
  15:57:26 ,0,0,0,
  15:57:26 ,0,0,0,
  15:57:26 ,0,0,0,
  15:57:25 ,0,0,0,
  15:57:25 ,0,0,0,
  15:57:25 ,0,0,0,
  15:57:25 ,0,0,0,
  15:57:25 ,0,0,0,
  15:57:24 ,0,0,0,
  15:57:24 ,0,0,0,
  15:57:24 ,0,0,0,
  15:57:24 ,0,0,0,
  15:57:24 ,0,0,0,
  15:57:23 ,0,0,0,
  15:57:23 ,0,0,0,
  15:57:23 ,0,0,0,
  15:57:23 ,0,0,0,
  15:57:23 ,0,0,0,
  15:57:22 ,0,0,0,
  15:57:22 ,0,0,0,
  15:57:22 ,0,0,0,
  15:57:22 ,0,0,0,
  15:57:22 ,0,0,0,
  15:57:21 ,0,0,0,
  15:57:21 ,0,0,0,
  15:57:21 ,0,0,0,
  15:57:21 ,0,0,0,
  15:57:21 ,0,0,0,
  15:57:20 ,0,0,0,
  15:57:20 ,0,0,0,
  15:57:20 ,0,0,0,
  15:57:20 ,0,0,0,
  15:57:20 ,0,0,0,
  15:57:19 ,0,0,0,
  15:57:19 ,0,0,0,
  15:57:19 ,0,0,0,
  15:57:19 ,0,0,0,
  15:57:19 ,0,0,0,
  15:57:18 ,0,0,0,
  15:57:18 ,0,0,0,
  15:57:18 ,0,0,0,
  15:57:18 ,0,0,0,
  15:57:18 ,0,0,0,
  15:57:17 ,0,0,0,
  15:57:17 ,0,0,0,
  15:57:17 ,0,0,0,
  15:57:17 ,0,0,0,
  15:57:17 ,0,0,0,
  15:57:16 ,0,0,0,
  15:57:16 ,0,31,0,
  15:57:16 ,4,103,0,
  15:57:16 ,4,103,0,
  15:57:16 ,4,103,0,
  15:57:15 ,4,103,0,
  15:57:15 ,4,103,0,
  15:57:15 ,4,103,0,
  15:57:15 ,4,103,0,
  15:57:15 ,4,103,0,
  15:57:14 ,4,103,0,
  15:57:14 ,4,103,0,
  15:57:14 ,4,103,0,
  15:57:14 ,4,103,0,
  15:57:14 ,4,103,0,
  15:57:13 ,4,103,0,
  15:57:13 ,4,103,0,
  15:57:13 ,4,103,0,
  15:57:13 ,4,103,0,
  15:57:13 ,4,103,0,
  15:57:12 ,4,104,0,
  15:57:12 ,4,104,0,
  15:57:12 ,4,104,0,
  15:57:12 ,4,104,0,
  15:57:12 ,4,104,0,
  15:57:11 ,4,104,0,
  15:57:11 ,4,104,0,
  15:57:11 ,4,104,0,
  15:57:11 ,4,104,0,
  15:57:11 ,4,104,0,
  15:57:10 ,4,104,0,
  15:57:10 ,4,105,0,
  15:57:10 ,4,105,0,
  15:57:10 ,4,105,0,
  15:57:10 ,4,105,0,
  15:57:09 ,4,105,0,
  15:57:09 ,4,105,0,
  15:57:09 ,4,105,0,
  15:57:09 ,4,106,0,
  15:57:09 ,4,106,0,
  15:57:08 ,4,106,0,
  15:57:08 ,4,92,0,
  15:57:08 ,65,1,0,
  15:57:08 ,65,1,0,
  15:57:08 ,65,1,0,
  15:57:07 ,65,1,0,
  15:57:07 ,65,1,0,
  15:57:07 ,65,1,0,
  15:57:07 ,65,1,0,
  15:57:07 ,65,1,0,
  15:57:06 ,65,1,0,
  15:57:06 ,65,1,0,
  15:57:06 ,65,1,0,
  15:57:06 ,65,1,0,
  15:57:06 ,65,1,0,
  15:57:05 ,65,1,0,
  15:57:05 ,65,1,0,
  15:57:05 ,65,1,0,
  15:57:05 ,65,1,0,
  15:57:05 ,65,1,0,
  15:57:04 ,65,1,0,
  15:57:04 ,65,1,0,
  15:57:04 ,65,1,0,
  15:57:04 ,65,1,0,
  15:57:04 ,65,1,0,
  15:57:03 ,65,1,0,
  15:57:03 ,65,1,0,
  15:57:03 ,65,1,0,
  15:57:03 ,65,1,0,
  15:57:03 ,65,1,0,
  15:57:02 ,65,1,0,
  15:57:02 ,65,1,0,
  15:57:02 ,65,1,0,
  15:57:02 ,65,1,0,
  15:57:02 ,65,1,0,
  15:57:01 ,65,1,0,
  15:57:01 ,65,1,0,
  15:57:01 ,65,1,0,
  15:57:01 ,65,1,0,
  15:57:01 ,65,7,0,
  15:57:00 ,39,62,0,
  15:57:00 ,36,69,0,
  15:57:00 ,23,91,0,
  15:57:00 ,4,103,0,
  15:57:00 ,4,103,0,
  15:56:59 ,4,103,0,
