时间,电压传感器值,电流传感器值,位移传感器值,
  16:05:39 ,0,0,0,
  16:05:39 ,0,0,0,
  16:05:39 ,0,0,0,
  16:05:39 ,0,0,0,
  16:05:38 ,0,0,0,
  16:05:38 ,0,0,0,
  16:05:38 ,0,0,0,
  16:05:38 ,0,0,0,
  16:05:38 ,0,0,0,
  16:05:37 ,0,0,0,
  16:05:37 ,0,0,0,
  16:05:37 ,0,0,0,
  16:05:37 ,0,0,0,
  16:05:37 ,0,0,0,
  16:05:36 ,0,0,0,
  16:05:36 ,0,0,0,
  16:05:36 ,0,0,0,
  16:05:36 ,0,0,0,
  16:05:36 ,0,0,0,
  16:05:35 ,0,0,0,
  16:05:35 ,0,0,0,
  16:05:35 ,0,0,0,
  16:05:35 ,0,0,0,
  16:05:35 ,0,0,0,
  16:05:34 ,0,0,0,
  16:05:34 ,0,0,0,
  16:05:34 ,0,0,0,
  16:05:34 ,0,0,0,
  16:05:34 ,0,0,0,
  16:05:33 ,0,0,0,
  16:05:33 ,0,0,0,
  16:05:33 ,0,0,0,
  16:05:33 ,0,0,0,
  16:05:33 ,0,0,0,
  16:05:32 ,0,0,0,
  16:05:32 ,0,0,0,
  16:05:32 ,0,0,0,
  16:05:32 ,0,0,0,
  16:05:32 ,0,0,0,
  16:05:31 ,0,0,0,
  16:05:31 ,0,0,0,
  16:05:31 ,0,0,0,
  16:05:31 ,0,0,0,
  16:05:31 ,0,0,0,
  16:05:30 ,0,0,0,
  16:05:30 ,0,0,0,
  16:05:30 ,0,0,0,
  16:05:30 ,0,0,0,
  16:05:30 ,0,0,0,
  16:05:29 ,0,0,0,
  16:05:29 ,0,0,0,
  16:05:29 ,0,0,0,
  16:05:29 ,0,0,0,
  16:05:29 ,0,0,0,
  16:05:28 ,0,0,0,
  16:05:28 ,0,0,0,
  16:05:28 ,0,0,0,
  16:05:28 ,0,0,0,
  16:05:28 ,0,0,0,
  16:05:27 ,0,0,0,
  16:05:27 ,0,0,0,
  16:05:27 ,0,0,0,
  16:05:27 ,0,0,0,
  16:05:27 ,0,0,0,
  16:05:26 ,0,0,0,
  16:05:26 ,0,0,0,
  16:05:26 ,0,0,0,
  16:05:26 ,0,0,0,
  16:05:26 ,0,0,0,
  16:05:25 ,0,0,0,
  16:05:25 ,0,0,0,
  16:05:25 ,0,0,0,
  16:05:25 ,0,0,0,
  16:05:25 ,0,0,0,
  16:05:24 ,0,0,0,
  16:05:24 ,0,0,0,
  16:05:24 ,0,0,0,
  16:05:24 ,0,0,0,
  16:05:24 ,0,0,0,
  16:05:23 ,0,0,0,
  16:05:23 ,0,0,0,
  16:05:23 ,0,0,0,
  16:05:23 ,0,0,0,
  16:05:23 ,0,0,0,
  16:05:22 ,0,0,0,
  16:05:22 ,0,0,0,
  16:05:22 ,0,0,0,
  16:05:22 ,0,0,0,
  16:05:22 ,0,0,0,
  16:05:21 ,0,0,0,
  16:05:21 ,0,0,0,
  16:05:21 ,0,0,0,
  16:05:21 ,0,0,0,
  16:05:21 ,0,0,0,
  16:05:20 ,0,0,0,
  16:05:20 ,0,0,0,
  16:05:20 ,0,0,0,
  16:05:20 ,0,0,0,
  16:05:20 ,0,0,0,
  16:05:19 ,0,0,0,
  16:05:19 ,0,0,0,
  16:05:19 ,0,0,0,
  16:05:19 ,0,0,0,
  16:05:19 ,0,0,0,
  16:05:18 ,0,0,0,
  16:05:18 ,0,0,0,
  16:05:18 ,0,0,0,
  16:05:18 ,0,0,0,
  16:05:18 ,0,0,0,
  16:05:17 ,0,0,0,
  16:05:17 ,0,0,0,
  16:05:17 ,0,0,0,
  16:05:17 ,0,0,0,
  16:05:17 ,0,0,0,
  16:05:16 ,0,0,0,
  16:05:16 ,0,0,0,
  16:05:16 ,0,0,0,
  16:05:16 ,0,0,0,
  16:05:16 ,0,0,0,
  16:05:15 ,0,0,0,
  16:05:15 ,0,0,0,
  16:05:15 ,0,0,0,
  16:05:15 ,0,0,0,
  16:05:15 ,0,0,0,
  16:05:14 ,0,0,0,
  16:05:14 ,0,0,0,
  16:05:14 ,0,0,0,
  16:05:14 ,0,0,0,
  16:05:14 ,0,0,0,
  16:05:13 ,0,0,0,
  16:05:13 ,0,0,0,
  16:05:13 ,0,0,0,
  16:05:13 ,0,0,0,
  16:05:13 ,0,0,0,
  16:05:12 ,0,0,0,
  16:05:12 ,0,0,0,
  16:05:12 ,0,0,0,
  16:05:12 ,0,0,0,
  16:05:12 ,0,0,0,
  16:05:11 ,0,0,0,
  16:05:11 ,0,0,0,
  16:05:11 ,0,0,0,
  16:05:11 ,0,0,0,
  16:05:11 ,0,0,0,
  16:05:10 ,0,0,0,
  16:05:10 ,0,0,0,
  16:05:10 ,0,0,0,
  16:05:10 ,0,0,0,
  16:05:10 ,0,0,0,
  16:05:09 ,0,0,0,
  16:05:09 ,0,0,0,
  16:05:09 ,0,0,0,
  16:05:09 ,0,0,0,
  16:05:09 ,0,0,0,
  16:05:08 ,0,0,0,
  16:05:08 ,0,0,0,
  16:05:08 ,0,0,0,
  16:05:08 ,0,0,0,
  16:05:08 ,0,0,0,
  16:05:07 ,0,0,0,
  16:05:07 ,0,0,0,
  16:05:07 ,0,0,0,
  16:05:07 ,0,0,0,
  16:05:07 ,0,0,0,
  16:05:06 ,0,0,0,
  16:05:06 ,0,0,0,
  16:05:06 ,0,0,0,
  16:05:06 ,0,0,0,
  16:05:06 ,0,0,0,
  16:05:05 ,0,0,0,
  16:05:05 ,0,0,0,
  16:05:05 ,0,0,0,
  16:05:05 ,0,0,0,
  16:05:05 ,0,0,0,
  16:05:04 ,0,0,0,
  16:05:04 ,0,0,0,
  16:05:04 ,0,0,0,
  16:05:04 ,0,0,0,
  16:05:04 ,0,0,0,
  16:05:03 ,0,0,0,
  16:05:03 ,0,0,0,
  16:05:03 ,0,0,0,
  16:05:03 ,0,0,0,
  16:05:03 ,0,0,0,
  16:05:02 ,0,0,0,
  16:05:02 ,0,0,0,
  16:05:02 ,0,0,0,
  16:05:02 ,0,0,0,
  16:05:02 ,0,0,0,
  16:05:01 ,0,0,0,
  16:05:01 ,0,0,0,
  16:05:01 ,0,0,0,
  16:05:01 ,0,0,0,
  16:05:01 ,0,0,0,
  16:05:00 ,0,0,0,
  16:05:00 ,0,0,0,
  16:05:00 ,0,0,0,
  16:05:00 ,0,0,0,
  16:05:00 ,0,0,0,
  16:04:59 ,0,0,0,
  16:04:59 ,0,0,0,
  16:04:59 ,0,0,0,
  16:04:59 ,0,0,0,
  16:04:59 ,0,0,0,
  16:04:58 ,0,0,0,
  16:04:58 ,0,0,0,
  16:04:58 ,0,0,0,
  16:04:58 ,0,0,0,
  16:04:58 ,0,0,0,
  16:04:57 ,0,0,0,
  16:04:57 ,0,0,0,
  16:04:57 ,0,0,0,
  16:04:57 ,0,0,0,
  16:04:57 ,0,0,0,
  16:04:56 ,0,0,0,
  16:04:56 ,0,0,0,
  16:04:56 ,0,0,0,
  16:04:56 ,0,0,0,
  16:04:56 ,0,0,0,
  16:04:55 ,0,0,0,
  16:04:55 ,0,0,0,
  16:04:55 ,0,0,0,
  16:04:55 ,0,0,0,
  16:04:55 ,0,0,0,
  16:04:54 ,0,0,0,
  16:04:54 ,0,0,0,
  16:04:54 ,0,0,0,
  16:04:54 ,0,0,0,
  16:04:54 ,0,0,0,
  16:04:53 ,0,0,0,
  16:04:53 ,0,0,0,
  16:04:53 ,0,0,0,
  16:04:53 ,0,0,0,
  16:04:53 ,0,0,0,
  16:04:52 ,0,0,0,
  16:04:52 ,0,0,0,
  16:04:52 ,0,0,0,
  16:04:52 ,0,0,0,
  16:04:52 ,0,0,0,
  16:04:51 ,0,0,0,
  16:04:13 ,4,95,0,
  16:04:12 ,4,95,0,
  16:04:12 ,4,95,0,
  16:04:12 ,4,95,0,
  16:04:12 ,4,95,0,
  16:04:12 ,4,95,0,
  16:04:11 ,4,95,0,
  16:04:11 ,4,95,0,
  16:04:11 ,4,96,0,
  16:04:11 ,4,96,0,
  16:04:11 ,4,96,0,
  16:04:10 ,4,96,0,
  16:04:10 ,4,96,0,
  16:04:10 ,4,96,0,
  16:04:10 ,4,96,0,
  16:04:10 ,4,96,0,
  16:04:09 ,4,96,0,
  16:04:09 ,4,96,0,
  16:04:09 ,4,96,0,
  16:04:09 ,4,96,0,
  16:04:09 ,4,96,0,
  16:04:08 ,4,96,0,
  16:04:08 ,4,97,0,
  16:04:08 ,4,97,0,
  16:04:08 ,4,97,0,
  16:04:08 ,4,97,0,
  16:04:07 ,4,97,0,
  16:04:07 ,4,97,0,
  16:04:07 ,4,97,0,
  16:04:07 ,4,97,0,
  16:04:07 ,4,97,0,
  16:04:06 ,4,97,0,
  16:04:06 ,4,97,0,
  16:04:06 ,4,97,0,
  16:04:06 ,4,98,0,
  16:04:06 ,4,98,0,
  16:04:05 ,4,98,0,
  16:04:05 ,4,98,0,
  16:04:05 ,4,98,0,
  16:04:05 ,5,95,0,
  16:04:05 ,17,77,0,
  16:04:04 ,45,13,0,
  16:04:04 ,65,1,0,
  16:04:04 ,65,1,0,
  16:04:04 ,65,1,0,
  16:04:04 ,65,1,0,
  16:04:03 ,65,1,0,
  16:04:03 ,65,1,0,
  16:04:03 ,65,1,0,
  16:04:03 ,65,1,0,
  16:04:03 ,65,1,0,
  16:04:02 ,65,1,0,
  16:04:02 ,65,1,0,
  16:04:02 ,65,1,0,
  16:04:02 ,65,1,0,
  16:04:02 ,65,1,0,
  16:04:01 ,65,1,0,
  16:04:01 ,65,1,0,
  16:04:01 ,65,1,0,
  16:04:01 ,65,1,0,
  16:04:01 ,65,1,0,
  16:04:00 ,65,1,0,
  16:04:00 ,65,1,0,
  16:04:00 ,65,1,0,
  16:04:00 ,65,1,0,
  16:04:00 ,65,1,0,
  16:03:59 ,65,1,0,
  16:03:59 ,65,1,0,
  16:03:59 ,65,1,0,
  16:03:59 ,65,1,0,
  16:03:59 ,65,1,0,
  16:03:58 ,65,5,0,
  16:03:58 ,39,58,0,
  16:03:58 ,34,64,0,
  16:03:58 ,11,92,0,
  16:03:58 ,4,95,0,
  16:03:57 ,4,96,0,
  16:03:57 ,4,96,0,
  16:03:57 ,4,96,0,
  16:03:57 ,4,96,0,
  16:03:57 ,4,96,0,
  16:03:56 ,4,96,0,
  16:03:56 ,4,96,0,
  16:03:56 ,4,96,0,
  16:03:56 ,4,96,0,
  16:03:56 ,4,96,0,
  16:03:55 ,4,96,0,
  16:03:55 ,4,96,0,
  16:03:55 ,4,96,0,
  16:03:55 ,5,96,0,
  16:03:55 ,5,96,0,
  16:03:54 ,5,96,0,
  16:03:54 ,5,93,0,
  16:03:54 ,17,37,0,
  16:03:54 ,65,1,0,
  16:03:54 ,65,1,0,
  16:03:53 ,65,1,0,
  16:03:53 ,65,1,0,
  16:03:53 ,65,1,0,
  16:03:53 ,65,1,0,
  16:03:53 ,65,1,0,
  16:03:52 ,65,1,0,
  16:03:52 ,65,1,0,
  16:03:52 ,65,1,0,
  16:03:52 ,65,1,0,
  16:03:52 ,65,1,0,
  16:03:51 ,65,1,0,
  16:03:51 ,65,1,0,
  16:03:51 ,65,1,0,
  16:03:51 ,65,1,0,
  16:03:51 ,65,1,0,
  16:03:50 ,65,1,0,
  16:03:50 ,65,1,0,
  16:03:50 ,65,1,0,
  16:03:50 ,65,1,0,
  16:03:50 ,65,1,0,
  16:03:49 ,65,1,0,
  16:03:49 ,65,1,0,
  16:03:49 ,65,1,0,
  16:03:49 ,65,1,0,
  16:03:49 ,65,1,0,
  16:03:48 ,65,1,0,
  16:03:48 ,65,1,0,
  16:03:48 ,65,1,0,
  16:03:48 ,65,1,0,
  16:03:48 ,65,2,0,
  16:03:47 ,64,16,0,
  16:03:47 ,39,56,0,
  16:03:47 ,38,58,0,
  16:03:47 ,33,65,0,
  16:03:47 ,26,74,0,
  16:03:46 ,3,98,0,
  16:03:46 ,3,98,0,
  16:03:46 ,3,98,0,
  16:03:46 ,3,98,0,
  16:03:46 ,3,98,0,
  16:03:45 ,3,98,0,
  16:03:45 ,3,99,0,
  16:03:45 ,3,99,0,
  16:03:45 ,3,99,0,
  16:03:45 ,3,99,0,
  16:03:44 ,3,99,0,
  16:03:44 ,3,99,0,
  16:03:44 ,3,99,0,
  16:03:44 ,3,99,0,
  16:03:44 ,3,99,0,
  16:03:43 ,3,99,0,
  16:03:43 ,3,99,0,
  16:03:43 ,3,99,0,
  16:03:43 ,3,99,0,
  16:03:43 ,3,99,0,
  16:03:42 ,3,98,0,
  16:03:42 ,5,68,0,
  16:03:42 ,65,1,0,
  16:03:42 ,65,1,0,
  16:03:42 ,65,1,0,
  16:03:41 ,65,1,0,
  16:03:41 ,65,1,0,
  16:03:41 ,65,1,0,
  16:03:41 ,65,1,0,
  16:03:41 ,65,1,0,
  16:03:40 ,65,1,0,
  16:03:40 ,65,1,0,
  16:03:40 ,65,1,0,
  16:03:40 ,65,1,0,
  16:03:40 ,65,1,0,
  16:03:39 ,65,1,0,
  16:03:39 ,65,1,0,
  16:03:39 ,65,1,0,
  16:03:39 ,65,1,0,
  16:03:39 ,65,1,0,
  16:03:38 ,65,1,0,
  16:03:38 ,65,1,0,
  16:03:38 ,65,1,0,
  16:03:38 ,65,1,0,
  16:03:38 ,65,1,0,
  16:03:37 ,65,1,0,
  16:03:37 ,65,1,0,
  16:03:37 ,65,1,0,
  16:03:37 ,65,1,0,
  16:03:37 ,65,1,0,
  16:03:36 ,65,1,0,
  16:03:36 ,65,4,0,
  16:03:36 ,41,57,0,
  16:03:36 ,4,98,0,
  16:03:36 ,3,96,0,
  16:03:35 ,3,96,0,
  16:03:35 ,3,96,0,
  16:03:35 ,3,96,0,
  16:03:35 ,3,96,0,
  16:03:35 ,3,96,0,
  16:03:34 ,3,96,0,
  16:03:34 ,3,96,0,
  16:03:34 ,3,96,0,
  16:03:34 ,3,96,0,
  16:03:34 ,3,96,0,
  16:03:33 ,3,96,0,
  16:03:33 ,4,96,0,
  16:03:33 ,4,95,0,
  16:03:33 ,4,73,0,
  16:03:33 ,65,0,0,
  16:03:32 ,65,0,0,
  16:03:32 ,65,0,0,
  16:03:32 ,65,0,0,
  16:03:32 ,65,0,0,
  16:03:32 ,65,0,0,
  16:03:31 ,65,0,0,
  16:03:31 ,65,0,0,
  16:03:31 ,65,0,0,
  16:03:31 ,65,0,0,
  16:03:31 ,65,0,0,
  16:03:30 ,65,0,0,
  16:03:30 ,65,0,0,
  16:03:30 ,65,0,0,
  16:03:30 ,65,0,0,
  16:03:30 ,65,0,0,
  16:03:29 ,65,0,0,
  16:03:29 ,65,0,0,
  16:03:29 ,65,0,0,
  16:03:29 ,65,0,0,
  16:03:29 ,65,1,0,
  16:03:28 ,65,1,0,
  16:03:28 ,65,1,0,
  16:03:28 ,65,1,0,
  16:03:28 ,65,0,0,
  16:03:28 ,65,0,0,
  16:03:27 ,65,0,0,
  16:03:27 ,65,1,0,
  16:03:27 ,65,1,0,
  16:03:27 ,65,1,0,
  16:03:27 ,65,1,0,
  16:03:26 ,65,1,0,
  16:03:26 ,65,1,0,
  16:03:26 ,65,1,0,
  16:03:26 ,65,1,0,
  16:03:26 ,65,1,0,
  16:03:25 ,65,1,0,
  16:03:25 ,65,1,0,
  16:03:25 ,65,1,0,
  16:03:25 ,65,1,0,
  16:03:25 ,65,8,0,
  16:03:24 ,32,65,0,
  16:03:24 ,18,88,0,
  16:03:24 ,3,96,0,
  16:03:24 ,3,96,0,
