时间,电压传感器值,电流传感器值,位移传感器值,
  10:01:28 ,0,0,0,
  10:01:28 ,0,0,0,
  10:01:28 ,0,0,0,
  10:01:27 ,0,0,0,
  10:01:27 ,0,0,0,
  10:01:27 ,0,0,0,
  10:01:27 ,0,0,0,
  10:01:27 ,0,0,0,
  10:01:26 ,0,0,0,
  10:01:26 ,0,0,0,
  10:01:26 ,0,0,0,
  10:01:26 ,0,0,0,
  10:01:26 ,0,0,0,
  10:01:25 ,0,0,0,
  10:01:25 ,0,0,0,
  10:01:25 ,0,0,0,
  10:01:25 ,0,0,0,
  10:01:25 ,0,0,0,
  10:01:24 ,0,0,0,
  10:01:24 ,0,0,0,
  10:01:24 ,0,0,0,
  10:01:24 ,0,0,0,
  10:01:24 ,0,0,0,
  10:01:23 ,0,0,0,
  10:01:23 ,0,0,0,
  10:01:23 ,0,0,0,
  10:01:23 ,0,0,0,
  10:01:23 ,0,0,0,
  10:01:22 ,0,0,0,
  10:01:22 ,0,0,0,
  10:01:22 ,0,0,0,
  10:01:22 ,0,0,0,
  10:01:22 ,0,0,0,
  10:01:21 ,0,0,0,
  10:01:21 ,0,0,0,
  10:01:21 ,0,0,0,
  10:01:21 ,0,0,0,
  10:01:21 ,0,0,0,
  10:01:20 ,0,0,0,
  10:01:20 ,0,0,0,
  10:01:20 ,0,0,0,
  10:01:20 ,0,0,0,
  10:01:20 ,0,0,0,
  10:01:19 ,0,0,0,
  10:01:19 ,0,0,0,
  10:01:19 ,0,0,0,
  10:01:19 ,0,0,0,
  10:01:19 ,0,0,0,
  10:01:18 ,0,0,0,
  10:01:18 ,0,0,0,
  10:01:18 ,0,0,0,
  10:01:18 ,0,0,0,
  10:01:18 ,0,0,0,
  10:01:17 ,0,0,0,
  10:01:17 ,0,0,0,
  10:01:17 ,0,0,0,
  10:01:17 ,0,0,0,
  10:01:17 ,0,0,0,
  10:01:16 ,0,0,0,
  10:01:16 ,0,0,0,
  10:01:16 ,0,0,0,
  10:01:16 ,0,0,0,
  10:01:16 ,0,0,0,
  10:01:15 ,0,0,0,
  10:01:15 ,0,0,0,
  10:01:15 ,0,0,0,
  10:01:15 ,0,0,0,
  10:01:15 ,0,0,0,
  10:01:14 ,0,0,0,
  10:01:14 ,0,0,0,
  10:01:14 ,0,0,0,
  10:01:14 ,0,0,0,
  10:01:14 ,0,0,0,
  10:01:13 ,0,0,0,
  10:01:13 ,0,0,0,
  10:01:13 ,0,0,0,
  10:01:13 ,0,0,0,
  10:01:13 ,0,0,0,
  10:01:12 ,0,0,0,
  10:01:12 ,0,0,0,
  10:01:12 ,0,0,0,
  10:01:12 ,0,0,0,
  10:01:12 ,0,0,0,
  10:01:11 ,0,0,0,
  10:01:11 ,0,0,0,
  10:01:11 ,0,0,0,
  10:01:11 ,0,0,0,
  10:01:11 ,0,0,0,
  10:01:10 ,0,0,0,
  10:01:10 ,0,0,0,
  10:01:10 ,0,0,0,
  10:01:10 ,0,0,0,
  10:01:10 ,0,0,0,
  10:01:09 ,0,0,0,
  10:01:09 ,0,0,0,
  10:01:09 ,0,0,0,
  10:01:09 ,0,0,0,
  10:01:09 ,0,0,0,
  10:01:08 ,0,0,0,
  10:00:50 ,4,97,0,
  10:00:49 ,4,97,0,
  10:00:49 ,5,97,0,
  10:00:49 ,5,97,0,
  10:00:49 ,5,97,0,
  10:00:49 ,5,97,0,
  10:00:48 ,5,96,0,
  10:00:48 ,5,96,0,
  10:00:48 ,5,96,0,
  10:00:48 ,6,96,0,
  10:00:48 ,6,96,0,
  10:00:47 ,6,95,0,
  10:00:47 ,8,77,0,
  10:00:47 ,64,0,0,
  10:00:47 ,64,0,0,
  10:00:47 ,64,0,0,
  10:00:46 ,64,0,0,
  10:00:46 ,64,0,0,
  10:00:46 ,64,0,0,
  10:00:46 ,64,0,0,
  10:00:46 ,64,0,0,
  10:00:45 ,64,0,0,
  10:00:45 ,64,0,0,
  10:00:45 ,64,0,0,
  10:00:45 ,64,0,0,
  10:00:45 ,64,0,0,
  10:00:44 ,64,0,0,
  10:00:44 ,64,0,0,
  10:00:44 ,64,0,0,
  10:00:44 ,64,0,0,
  10:00:44 ,64,0,0,
  10:00:43 ,64,0,0,
  10:00:43 ,64,0,0,
  10:00:43 ,64,0,0,
  10:00:43 ,64,0,0,
  10:00:43 ,64,0,0,
  10:00:42 ,64,0,0,
  10:00:42 ,64,0,0,
  10:00:42 ,64,0,0,
  10:00:42 ,64,0,0,
  10:00:42 ,64,0,0,
  10:00:41 ,64,0,0,
  10:00:41 ,64,0,0,
  10:00:41 ,64,0,0,
  10:00:41 ,64,0,0,
  10:00:41 ,64,0,0,
  10:00:40 ,64,0,0,
  10:00:40 ,64,0,0,
  10:00:40 ,64,0,0,
  10:00:40 ,64,0,0,
  10:00:40 ,64,0,0,
  10:00:39 ,64,0,0,
  10:00:39 ,64,0,0,
  10:00:39 ,64,0,0,
  10:00:39 ,64,0,0,
  10:00:39 ,64,0,0,
  10:00:38 ,64,0,0,
  10:00:38 ,64,0,0,
  10:00:38 ,64,0,0,
  10:00:38 ,64,0,0,
  10:00:38 ,64,0,0,
  10:00:37 ,64,0,0,
  10:00:37 ,64,0,0,
  10:00:37 ,64,0,0,
  10:00:37 ,64,0,0,
  10:00:37 ,64,0,0,
  10:00:36 ,64,0,0,
  10:00:36 ,64,0,0,
  10:00:36 ,64,0,0,
  10:00:36 ,64,0,0,
  10:00:36 ,64,0,0,
  10:00:35 ,64,0,0,
  10:00:35 ,64,0,0,
  10:00:35 ,64,0,0,
  10:00:35 ,64,0,0,
  10:00:35 ,64,0,0,
  10:00:34 ,64,0,0,
  10:00:34 ,64,0,0,
  10:00:34 ,64,0,0,
  10:00:34 ,64,0,0,
  10:00:34 ,64,0,0,
  10:00:33 ,64,0,0,
  10:00:33 ,64,0,0,
  10:00:33 ,64,0,0,
  10:00:33 ,64,0,0,
  10:00:33 ,64,0,0,
  10:00:32 ,64,0,0,
  10:00:32 ,64,0,0,
  10:00:32 ,64,0,0,
  10:00:32 ,64,0,0,
  10:00:32 ,64,0,0,
  10:00:31 ,64,0,0,
  10:00:31 ,64,0,0,
  10:00:31 ,64,0,0,
  10:00:31 ,64,0,0,
  10:00:31 ,64,0,0,
  10:00:30 ,64,0,0,
  10:00:30 ,64,0,0,
  10:00:30 ,64,0,0,
  10:00:30 ,64,0,0,
  10:00:30 ,64,0,0,
  10:00:29 ,64,0,0,
  10:00:29 ,64,0,0,
  10:00:29 ,64,0,0,
  10:00:29 ,64,0,0,
  10:00:29 ,64,0,0,
  10:00:28 ,64,0,0,
  10:00:28 ,64,0,0,
  10:00:28 ,64,0,0,
  10:00:28 ,64,0,0,
  10:00:28 ,64,0,0,
  10:00:27 ,64,0,0,
  10:00:27 ,64,0,0,
  10:00:27 ,64,0,0,
  10:00:27 ,64,0,0,
  10:00:27 ,64,0,0,
  10:00:26 ,64,0,0,
  10:00:26 ,64,0,0,
  10:00:26 ,64,0,0,
  10:00:26 ,64,0,0,
  10:00:26 ,64,0,0,
  10:00:25 ,64,0,0,
  10:00:25 ,64,0,0,
  10:00:25 ,64,0,0,
  10:00:25 ,64,0,0,
  10:00:25 ,64,0,0,
  10:00:24 ,64,0,0,
  10:00:24 ,64,0,0,
  10:00:24 ,64,0,0,
  10:00:24 ,64,0,0,
  10:00:24 ,64,0,0,
  10:00:23 ,64,0,0,
  10:00:23 ,64,0,0,
  10:00:23 ,64,0,0,
  10:00:23 ,64,0,0,
  10:00:23 ,64,0,0,
  10:00:22 ,64,0,0,
  10:00:22 ,64,0,0,
  10:00:22 ,64,0,0,
  10:00:22 ,64,0,0,
  10:00:22 ,64,0,0,
  10:00:21 ,64,0,0,
  10:00:21 ,64,0,0,
  10:00:21 ,64,0,0,
  10:00:21 ,64,0,0,
  10:00:21 ,64,0,0,
  10:00:20 ,64,0,0,
  10:00:20 ,64,0,0,
  10:00:20 ,64,0,0,
  10:00:20 ,64,0,0,
  10:00:20 ,64,0,0,
  10:00:19 ,64,0,0,
  10:00:19 ,64,0,0,
  10:00:19 ,64,0,0,
  10:00:19 ,64,0,0,
